responseTime,prolificID,userID,questionNum,response,loadTime,questionID,selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,error,absError,correct,anchor,alignment
4.294,67e9d965f50ad755aa2d8367,53,25.0,75,2025-04-22 21:06:17.809,5018.0,27,aligned,near-anchor,2,0,2,75,48,pie,53,E,48.0,48.0,False,non-anchor,aligned
4.35,67e9d965f50ad755aa2d8367,53,26.0,75,2025-04-22 21:06:22.410,5019.0,15,near-aligned,far-anchor,10,4,0,75,56,pie,53,G,60.0,60.0,False,non-anchor,unaligned
8.228,67df35611ded1884e65715ed,50,2.0,75,2025-04-22 21:06:19.943,4707.0,50,near-aligned,anchor,0,1,0,0 and 50,1,line,50,F,25.0,25.0,False,anchor,unaligned
12.067,63cc88cff0f86e1bdec22290,44,52.0,40,2025-04-22 21:06:18.178,4181.0,41,aligned,far-anchor,9,0,1,75,34,pie,44,A,-1.0,1.0,False,non-anchor,aligned
3.817,67e9d965f50ad755aa2d8367,53,27.0,74,2025-04-22 21:06:27.034,5020.0,22,far-from-aligned,near-anchor,3,11,2,75 and 75,64,line,53,G,52.0,52.0,False,non-anchor,unaligned
5.063,67df35611ded1884e65715ed,50,3.0,33,2025-04-22 21:06:28.685,4708.0,53,aligned,far-anchor,3,0,2,100,47,pie,50,B,-20.0,20.0,False,non-anchor,aligned
3.265,67e9d965f50ad755aa2d8367,53,28.0,75,2025-04-22 21:06:31.130,5021.0,25,far-from-aligned,anchor,0,6,0,75 and 100,69,pie,53,G,50.0,50.0,False,anchor,unaligned
3.221,67e9d965f50ad755aa2d8367,53,29.0,75,2025-04-22 21:06:34.718,5022.0,31,aligned,far-anchor,6,0,1,100,69,pie,53,F,44.0,44.0,False,non-anchor,aligned
12.215,63cc88cff0f86e1bdec22290,44,53.0,21,2025-04-22 21:06:30.413,4182.0,22,far-from-aligned,near-anchor,3,10,2,50,38,pie,44,G,-1.0,1.0,False,non-anchor,unaligned
7.938,67df35611ded1884e65715ed,50,4.0,75,2025-04-22 21:06:34.711,4709.0,27,aligned,near-anchor,2,0,2,50,23,pie,50,D,48.0,48.0,False,non-anchor,aligned
5.169,67e9d965f50ad755aa2d8367,53,30.0,25,2025-04-22 21:06:38.297,5023.0,25,aligned,anchor,0,0,0,0 and 25,0,pie,53,G,0.0,0.0,True,anchor,aligned
4.302,67e9d965f50ad755aa2d8367,53,31.0,75,2025-04-22 21:06:43.831,5024.0,51,far-from-aligned,far-anchor,1,8,1,25,33,line,53,C,24.0,24.0,False,non-anchor,unaligned
4.201,67e9d965f50ad755aa2d8367,53,32.0,75,2025-04-22 21:06:48.399,5025.0,30,aligned,far-anchor,5,0,0,75,45,line,53,G,45.0,45.0,False,non-anchor,aligned
11.211,63cc88cff0f86e1bdec22290,44,54.0,52,2025-04-22 21:06:42.706,4183.0,54,far-from-aligned,far-anchor,4,7,1,25,32,pie,44,A,-2.0,2.0,False,non-anchor,unaligned
3.361,67e9d965f50ad755aa2d8367,53,33.0,35,2025-04-22 21:06:52.938,5026.0,33,near-aligned,far-anchor,8,3,2,50,14,line,53,A,2.0,2.0,False,non-anchor,unaligned
4.399,67e9d965f50ad755aa2d8367,53,34.0,25,2025-04-22 21:06:56.629,5027.0,22,near-aligned,near-anchor,3,4,2,25,21,line,53,G,3.0,3.0,False,non-anchor,unaligned
20.684,67df35611ded1884e65715ed,50,5.0,25,2025-04-22 21:06:43.007,4710.0,16,aligned,far-anchor,9,0,1,0,0,pie,50,C,9.0,9.0,False,non-anchor,aligned
3.64,67e9d965f50ad755aa2d8367,53,35.0,75,2025-04-22 21:07:01.363,5028.0,21,near-aligned,near-anchor,4,3,1,75,57,pie,53,C,54.0,54.0,False,non-anchor,unaligned
4.621,67e9d965f50ad755aa2d8367,53,36.0,25,2025-04-22 21:07:08.246,5029.0,35,near-aligned,far-anchor,10,2,0,0,2,pie,53,G,-10.0,10.0,False,non-anchor,unaligned
4.326,67e9d965f50ad755aa2d8367,53,37.0,75,2025-04-22 21:07:13.136,5030.0,49,far-from-aligned,near-anchor,1,7,1,75,33,pie,53,D,26.0,26.0,False,non-anchor,unaligned
14.452,67df35611ded1884e65715ed,50,6.0,50,2025-04-22 21:07:04.088,4711.0,49,near-aligned,near-anchor,1,3,1,50,4,pie,50,A,1.0,1.0,False,non-anchor,unaligned
3.456,67e9d965f50ad755aa2d8367,53,38.0,25,2025-04-22 21:07:17.817,5031.0,41,near-aligned,far-anchor,9,4,1,50,5,line,53,C,-16.0,16.0,False,non-anchor,unaligned
30.26,63cc88cff0f86e1bdec22290,44,55.0,27,2025-04-22 21:06:53.988,4184.0,27,far-from-aligned,near-anchor,2,11,2,100,62,line,44,C,0.0,0.0,True,non-anchor,unaligned
3.352,67e9d965f50ad755aa2d8367,53,39.0,75,2025-04-22 21:07:21.525,5032.0,50,aligned,anchor,0,0,0,50 and 100,50,pie,53,A,25.0,25.0,False,anchor,aligned
7.11,67df35611ded1884e65715ed,50,7.0,75,2025-04-22 21:07:18.870,4712.0,50,aligned,anchor,0,0,0,0 and 50,0,line,50,F,25.0,25.0,False,anchor,aligned
2.994,67e9d965f50ad755aa2d8367,53,40.0,75,2025-04-22 21:07:25.186,5033.0,35,near-aligned,far-anchor,10,1,0,50,49,pie,53,A,40.0,40.0,False,non-anchor,unaligned
4.369,67e9d965f50ad755aa2d8367,53,41.0,50,2025-04-22 21:07:28.489,5034.0,22,aligned,near-anchor,3,0,2,50,28,line,53,G,28.0,28.0,False,non-anchor,aligned
9.315,63cc88cff0f86e1bdec22290,44,56.0,20,2025-04-22 21:07:24.330,4185.0,21,aligned,near-anchor,4,0,1,100,79,line,44,A,-1.0,1.0,False,non-anchor,aligned
3.877,67e9d965f50ad755aa2d8367,53,42.0,59,2025-04-22 21:07:33.178,5035.0,19,near-aligned,far-anchor,6,3,1,50,47,line,53,G,40.0,40.0,False,non-anchor,unaligned
4.165,67e9d965f50ad755aa2d8367,53,43.0,25,2025-04-22 21:07:37.378,5036.0,25,far-from-aligned,anchor,0,11,0,25 and 50,14,line,53,G,0.0,0.0,True,anchor,unaligned
3.76,67e9d965f50ad755aa2d8367,53,44.0,25,2025-04-22 21:07:41.879,5037.0,50,far-from-aligned,anchor,0,5,0,0 and 50,5,line,53,D,-25.0,25.0,False,anchor,unaligned
21.417,67df35611ded1884e65715ed,50,8.0,50,2025-04-22 21:07:26.332,4713.0,26,far-from-aligned,near-anchor,1,11,1,75,38,pie,50,B,24.0,24.0,False,non-anchor,unaligned
3.605,67e9d965f50ad755aa2d8367,53,45.0,50,2025-04-22 21:07:45.887,5038.0,17,far-from-aligned,far-anchor,8,8,2,50,41,line,53,B,33.0,33.0,False,non-anchor,unaligned
3.566,67e9d965f50ad755aa2d8367,53,46.0,75,2025-04-22 21:07:49.737,5039.0,55,near-aligned,far-anchor,5,1,0,100,44,pie,53,C,20.0,20.0,False,non-anchor,unaligned
9.471,67df35611ded1884e65715ed,50,9.0,75,2025-04-22 21:07:48.095,4714.0,34,near-aligned,far-anchor,9,4,1,0,4,pie,50,B,41.0,41.0,False,non-anchor,unaligned
7.355,67e9d965f50ad755aa2d8367,53,47.0,50,2025-04-22 21:07:53.556,5040.0,22,far-from-aligned,near-anchor,3,10,2,50,38,pie,53,C,28.0,28.0,False,non-anchor,unaligned
7.933,67df35611ded1884e65715ed,50,10.0,25,2025-04-22 21:07:58.333,4715.0,26,near-aligned,near-anchor,1,4,1,50,54,line,50,E,-1.0,1.0,False,non-anchor,unaligned
34.383,63cc88cff0f86e1bdec22290,44,57.0,42,2025-04-22 21:07:33.721,4186.0,41,near-aligned,far-anchor,9,4,1,25,21,pie,44,B,1.0,1.0,False,non-anchor,unaligned
3.905,67e9d965f50ad755aa2d8367,53,48.0,50,2025-04-22 21:08:05.570,5041.0,54,far-from-aligned,far-anchor,4,5,1,75,16,line,53,F,-4.0,4.0,False,non-anchor,unaligned
5.531,67df35611ded1884e65715ed,50,11.0,50,2025-04-22 21:08:06.737,4716.0,26,far-from-aligned,near-anchor,1,6,1,75,43,line,50,F,24.0,24.0,False,non-anchor,unaligned
4.024,67e9d965f50ad755aa2d8367,53,49.0,25,2025-04-22 21:08:09.841,5042.0,28,near-aligned,near-anchor,3,3,2,0,3,pie,53,D,-3.0,3.0,False,non-anchor,unaligned
4.385,67e9d965f50ad755aa2d8367,53,50.0,75,2025-04-22 21:08:14.149,5043.0,23,far-from-aligned,near-anchor,2,11,2,50,38,pie,53,G,52.0,52.0,False,non-anchor,unaligned
13.059,63cc88cff0f86e1bdec22290,44,58.0,54,2025-04-22 21:08:08.184,4187.0,53,aligned,far-anchor,3,0,2,75,22,line,44,D,1.0,1.0,False,non-anchor,aligned
3.673,67e9d965f50ad755aa2d8367,53,51.0,75,2025-04-22 21:08:18.870,5044.0,18,aligned,far-anchor,7,0,2,75,57,line,53,C,57.0,57.0,False,non-anchor,aligned
3.581,67e9d965f50ad755aa2d8367,53,52.0,75,2025-04-22 21:08:22.826,5045.0,17,aligned,far-anchor,8,0,2,100,83,pie,53,G,58.0,58.0,False,non-anchor,aligned
9.105,67df35611ded1884e65715ed,50,12.0,75,2025-04-22 21:08:21.145,4717.0,25,far-from-aligned,anchor,0,6,0,25 and 50,19,pie,50,A,50.0,50.0,False,anchor,unaligned
4.899,67e9d965f50ad755aa2d8367,53,53.0,25,2025-04-22 21:08:26.728,5046.0,27,far-from-aligned,near-anchor,2,10,2,0,10,line,53,G,-2.0,2.0,False,non-anchor,unaligned
3.65,67e9d965f50ad755aa2d8367,53,54.0,50,2025-04-22 21:08:31.958,5047.0,49,near-aligned,near-anchor,1,3,1,75,29,line,53,B,1.0,1.0,False,non-anchor,unaligned
16.346,63cc88cff0f86e1bdec22290,44,59.0,50,2025-04-22 21:08:21.319,4188.0,54,far-from-aligned,far-anchor,4,10,1,0,10,line,44,E,-4.0,4.0,False,non-anchor,unaligned
3.67,67e9d965f50ad755aa2d8367,53,55.0,25,2025-04-22 21:08:35.860,5048.0,27,aligned,near-anchor,2,0,2,0,0,line,53,G,-2.0,2.0,False,non-anchor,aligned
10.856,67df35611ded1884e65715ed,50,13.0,24,2025-04-22 21:08:30.640,4718.0,50,aligned,anchor,0,0,0,25 and 75,25,pie,50,F,-26.0,26.0,False,anchor,aligned
3.474,67e9d965f50ad755aa2d8367,53,56.0,75,2025-04-22 21:08:39.854,5049.0,31,far-from-aligned,far-anchor,6,8,1,50,58,line,53,E,44.0,44.0,False,non-anchor,unaligned
4.363,63cc88cff0f86e1bdec22290,44,60.0,52,2025-04-22 21:08:42.148,4189.0,52,far-from-aligned,far-anchor,2,9,2,25,34,pie,44,E,0.0,0.0,True,non-anchor,unaligned
3.556,67e9d965f50ad755aa2d8367,53,57.0,50,2025-04-22 21:08:43.657,5050.0,31,aligned,far-anchor,6,0,1,100,69,line,53,E,19.0,19.0,False,non-anchor,aligned
9.018,67df35611ded1884e65715ed,50,14.0,55,2025-04-22 21:08:41.849,4719.0,48,far-from-aligned,near-anchor,2,9,2,50,41,line,50,C,7.0,7.0,False,non-anchor,unaligned
3.923,67e9d965f50ad755aa2d8367,53,58.0,25,2025-04-22 21:08:47.513,5051.0,29,near-aligned,near-anchor,4,2,1,50,19,pie,53,B,-4.0,4.0,False,non-anchor,unaligned
3.679,67e9d965f50ad755aa2d8367,53,59.0,75,2025-04-22 21:08:51.732,5052.0,40,aligned,far-anchor,10,0,0,50,50,pie,53,F,35.0,35.0,False,non-anchor,aligned
14.433,63cc88cff0f86e1bdec22290,44,61.0,17,2025-04-22 21:08:46.643,4190.0,17,near-aligned,far-anchor,8,4,2,25 and 50,29,pie,44,E,0.0,0.0,True,non-anchor,unaligned
10.095,67df35611ded1884e65715ed,50,15.0,25,2025-04-22 21:08:51.431,4720.0,25,aligned,anchor,0,0,0,75 and 100,75,pie,50,A,0.0,0.0,True,anchor,aligned
3.769,67e9d965f50ad755aa2d8367,53,60.0,75,2025-04-22 21:08:59.011,5053.0,25,near-aligned,anchor,0,3,0,75 and 100,72,pie,53,F,50.0,50.0,False,anchor,unaligned
4.038,67e9d965f50ad755aa2d8367,53,61.0,50,2025-04-22 21:09:03.078,5054.0,28,far-from-aligned,near-anchor,3,5,2,75,42,line,53,C,22.0,22.0,False,non-anchor,unaligned
6.113,67df35611ded1884e65715ed,50,16.0,50,2025-04-22 21:09:02.038,4721.0,32,near-aligned,far-anchor,7,2,2,0,2,pie,50,C,18.0,18.0,False,non-anchor,unaligned
3.625,67e9d965f50ad755aa2d8367,53,62.0,75,2025-04-22 21:09:07.372,5055.0,54,far-from-aligned,far-anchor,4,7,1,25,32,pie,53,F,21.0,21.0,False,non-anchor,unaligned
10.678,63cc88cff0f86e1bdec22290,44,62.0,36,2025-04-22 21:09:01.157,4191.0,36,far-from-aligned,far-anchor,11,7,1,0 and 50,7,pie,44,G,0.0,0.0,True,non-anchor,unaligned
3.509,67e9d965f50ad755aa2d8367,53,63.0,50,2025-04-22 21:09:11.311,5056.0,23,near-aligned,near-anchor,2,1,2,75,74,line,53,D,27.0,27.0,False,non-anchor,unaligned
4.849,67df35611ded1884e65715ed,50,17.0,77,2025-04-22 21:09:10.203,4722.0,49,far-from-aligned,near-anchor,1,10,1,75,36,pie,50,B,28.0,28.0,False,non-anchor,unaligned
3.835,67e9d965f50ad755aa2d8367,53,64.0,75,2025-04-22 21:09:15.161,5057.0,37,aligned,far-anchor,12,0,2,50,50,line,53,C,38.0,38.0,False,non-anchor,aligned
9.514,63cc88cff0f86e1bdec22290,44,63.0,22,2025-04-22 21:09:11.926,4192.0,22,near-aligned,near-anchor,3,1,2,0,1,pie,44,G,0.0,0.0,True,non-anchor,unaligned
3.388,67e9d965f50ad755aa2d8367,53,65.0,50,2025-04-22 21:09:19.264,5058.0,27,near-aligned,near-anchor,2,2,2,75,46,line,53,F,23.0,23.0,False,non-anchor,unaligned
9.626,67df35611ded1884e65715ed,50,18.0,25,2025-04-22 21:09:17.159,4723.0,53,near-aligned,far-anchor,3,1,2,75,21,pie,50,B,-28.0,28.0,False,non-anchor,unaligned
6.501,63cc88cff0f86e1bdec22290,44,64.0,50,2025-04-22 21:09:21.518,4193.0,50,aligned,anchor,0,0,0,0 and 50,0,pie,44,B,0.0,0.0,True,anchor,aligned
7.36,67e9d965f50ad755aa2d8367,53,66.0,25,2025-04-22 21:09:22.948,5059.0,22,far-from-aligned,near-anchor,3,8,2,50,36,pie,53,E,3.0,3.0,False,non-anchor,unaligned
4.119,67e9d965f50ad755aa2d8367,53,67.0,75,2025-04-22 21:09:30.630,5060.0,22,aligned,near-anchor,3,0,2,75,53,pie,53,E,53.0,53.0,False,non-anchor,aligned
11.356,67df35611ded1884e65715ed,50,19.0,50,2025-04-22 21:09:27.316,4724.0,27,far-from-aligned,near-anchor,2,11,2,100,62,pie,50,E,23.0,23.0,False,non-anchor,unaligned
4.072,67e9d965f50ad755aa2d8367,53,68.0,25,2025-04-22 21:09:35.028,5061.0,20,far-from-aligned,far-anchor,5,8,0,25,13,pie,53,D,5.0,5.0,False,non-anchor,unaligned
4.095,67e9d965f50ad755aa2d8367,53,69.0,25,2025-04-22 21:09:39.438,5062.0,30,far-from-aligned,far-anchor,5,8,0,0,8,pie,53,D,-5.0,5.0,False,non-anchor,unaligned
4.966,67df35611ded1884e65715ed,50,20.0,35,2025-04-22 21:09:39.188,4725.0,27,far-from-aligned,near-anchor,2,5,2,100,68,pie,50,F,8.0,8.0,False,non-anchor,unaligned
4.124,67e9d965f50ad755aa2d8367,53,70.0,75,2025-04-22 21:09:43.782,5063.0,51,far-from-aligned,far-anchor,1,10,1,25,35,line,53,C,24.0,24.0,False,non-anchor,unaligned
20.094,63cc88cff0f86e1bdec22290,44,65.0,48,2025-04-22 21:09:28.097,4194.0,49,far-from-aligned,near-anchor,1,7,1,50,43,line,44,B,-1.0,1.0,False,non-anchor,unaligned
3.514,67df35611ded1884e65715ed,50,21.0,55,2025-04-22 21:09:44.977,4726.0,23,far-from-aligned,near-anchor,2,8,2,50,42,line,50,E,32.0,32.0,False,non-anchor,unaligned
4.37,67df35611ded1884e65715ed,50,22.0,54,2025-04-22 21:09:48.961,4727.0,26,near-aligned,near-anchor,1,2,1,50,52,line,50,G,28.0,28.0,False,non-anchor,unaligned
5.18,67e9d965f50ad755aa2d8367,53,71.0,25,2025-04-22 21:09:48.239,5064.0,29,far-from-aligned,near-anchor,4,6,1,0,6,line,53,G,-4.0,4.0,False,non-anchor,unaligned
8.196,6632baca722ad82b9522bfcb,56,0.0,45,2025-04-22 21:09:46.305,5281.0,50,near-aligned,anchor,0,2,0,0 and 50,2,line,56,B,-5.0,5.0,False,anchor,unaligned
3.592,67df35611ded1884e65715ed,50,23.0,32,2025-04-22 21:09:53.774,4728.0,19,near-aligned,far-anchor,6,2,1,0,2,line,50,C,13.0,13.0,False,non-anchor,unaligned
3.537,6632baca722ad82b9522bfcb,56,1.0,15,2025-04-22 21:09:54.551,5282.0,28,aligned,near-anchor,3,0,2,50,22,line,56,G,-13.0,13.0,False,non-anchor,aligned
11.778,63cc88cff0f86e1bdec22290,44,66.0,45,2025-04-22 21:09:48.281,4195.0,46,aligned,near-anchor,4,0,1,0,0,line,44,F,-1.0,1.0,False,non-anchor,aligned
4.423,67e9d965f50ad755aa2d8367,53,72.0,75,2025-04-22 21:09:55.926,5065.0,26,far-from-aligned,near-anchor,1,5,1,50,55,pie,53,D,49.0,49.0,False,non-anchor,unaligned
3.324,6632baca722ad82b9522bfcb,56,2.0,55,2025-04-22 21:09:58.142,5283.0,48,aligned,near-anchor,2,0,2,50,2,pie,56,C,7.0,7.0,False,non-anchor,aligned
3.758,67e9d965f50ad755aa2d8367,53,73.0,25,2025-04-22 21:10:00.631,5066.0,34,near-aligned,far-anchor,9,1,1,50,15,pie,53,E,-9.0,9.0,False,non-anchor,unaligned
3.556,6632baca722ad82b9522bfcb,56,3.0,15,2025-04-22 21:10:01.507,5284.0,21,far-from-aligned,near-anchor,4,6,1,50,35,line,56,F,-6.0,6.0,False,non-anchor,unaligned
5.354,67df35611ded1884e65715ed,50,24.0,44,2025-04-22 21:10:00.162,4729.0,16,aligned,far-anchor,9,0,1,75,59,line,50,F,28.0,28.0,False,non-anchor,aligned
3.302,67e9d965f50ad755aa2d8367,53,74.0,25,2025-04-22 21:10:04.722,5067.0,22,near-aligned,near-anchor,3,1,2,25,24,pie,53,C,3.0,3.0,False,non-anchor,unaligned
4.889,6632baca722ad82b9522bfcb,56,4.0,25,2025-04-22 21:10:05.114,5285.0,24,aligned,near-anchor,1,0,1,0,0,pie,56,G,1.0,1.0,False,non-anchor,aligned
3.468,67e9d965f50ad755aa2d8367,53,75.0,50,2025-04-22 21:10:08.308,5068.0,44,far-from-aligned,far-anchor,6,6,1,75,37,line,53,G,6.0,6.0,False,non-anchor,unaligned
7.181,67df35611ded1884e65715ed,50,25.0,25,2025-04-22 21:10:06.212,4730.0,44,near-aligned,far-anchor,6,1,1,0,1,pie,50,A,-19.0,19.0,False,non-anchor,unaligned
4.898,6632baca722ad82b9522bfcb,56,5.0,25,2025-04-22 21:10:10.047,5286.0,24,far-from-aligned,near-anchor,1,10,1,75,61,line,56,E,1.0,1.0,False,non-anchor,unaligned
4.783,67e9d965f50ad755aa2d8367,53,76.0,75,2025-04-22 21:10:12.087,5069.0,29,aligned,near-anchor,4,0,1,25,25,pie,53,A,46.0,46.0,False,non-anchor,aligned
3.351,67df35611ded1884e65715ed,50,26.0,34,2025-04-22 21:10:14.091,4731.0,41,far-from-aligned,far-anchor,9,6,1,25,19,line,50,G,-7.0,7.0,False,non-anchor,unaligned
3.801,6632baca722ad82b9522bfcb,56,6.0,35,2025-04-22 21:10:14.991,5287.0,31,near-aligned,far-anchor,6,2,1,75,42,pie,56,E,4.0,4.0,False,non-anchor,unaligned
4.264,67e9d965f50ad755aa2d8367,53,77.0,75,2025-04-22 21:10:17.214,5070.0,24,aligned,near-anchor,1,0,1,100,76,pie,53,C,51.0,51.0,False,non-anchor,aligned
4.915,67df35611ded1884e65715ed,50,27.0,70,2025-04-22 21:10:17.962,4732.0,46,far-from-aligned,near-anchor,4,8,1,25,17,pie,50,A,24.0,24.0,False,non-anchor,unaligned
4.295,6632baca722ad82b9522bfcb,56,7.0,14,2025-04-22 21:10:18.828,5288.0,19,near-aligned,far-anchor,6,1,1,50,30,pie,56,E,-5.0,5.0,False,non-anchor,unaligned
3.028,67e9d965f50ad755aa2d8367,53,78.0,5,2025-04-22 21:10:21.825,5071.0,27,near-aligned,near-anchor,2,4,2,25,29,line,53,C,-22.0,22.0,False,non-anchor,unaligned
3.432,6632baca722ad82b9522bfcb,56,8.0,44,2025-04-22 21:10:23.161,5289.0,30,far-from-aligned,far-anchor,5,7,0,25,32,line,56,B,14.0,14.0,False,non-anchor,unaligned
4.356,67df35611ded1884e65715ed,50,28.0,75,2025-04-22 21:10:23.328,4733.0,25,far-from-aligned,anchor,0,5,0,0 and 25,5,line,50,B,50.0,50.0,False,anchor,unaligned
2.88,6632baca722ad82b9522bfcb,56,9.0,12,2025-04-22 21:10:26.636,5290.0,27,aligned,near-anchor,2,0,2,50,23,line,56,F,-15.0,15.0,False,non-anchor,aligned
4.768,67e9d965f50ad755aa2d8367,53,79.0,75,2025-04-22 21:10:25.204,5072.0,37,near-aligned,far-anchor,12,1,2,75,37,pie,53,F,38.0,38.0,False,non-anchor,unaligned
2.786,6632baca722ad82b9522bfcb,56,10.0,34,2025-04-22 21:10:29.573,5291.0,21,far-from-aligned,near-anchor,4,7,1,25,11,pie,56,F,13.0,13.0,False,non-anchor,unaligned
4.938,67df35611ded1884e65715ed,50,29.0,65,2025-04-22 21:10:28.102,4734.0,34,near-aligned,far-anchor,9,4,1,50,46,pie,50,G,31.0,31.0,False,non-anchor,unaligned
3.051,67e9d965f50ad755aa2d8367,53,80.0,75,2025-04-22 21:10:30.223,5073.0,30,near-aligned,far-anchor,5,4,0,100,66,pie,53,F,45.0,45.0,False,non-anchor,unaligned
2.995,6632baca722ad82b9522bfcb,56,11.0,67,2025-04-22 21:10:32.403,5292.0,33,far-from-aligned,far-anchor,8,5,2,75,37,pie,56,G,34.0,34.0,False,non-anchor,unaligned
3.369,67e9d965f50ad755aa2d8367,53,81.0,75,2025-04-22 21:10:33.601,5074.0,29,aligned,near-anchor,4,0,1,50,50,line,53,A,46.0,46.0,False,non-anchor,aligned
4.233,67df35611ded1884e65715ed,50,30.0,66,2025-04-22 21:10:33.676,4735.0,50,near-aligned,anchor,0,3,0,0 and 50,3,pie,50,G,16.0,16.0,False,anchor,unaligned
2.85,6632baca722ad82b9522bfcb,56,12.0,45,2025-04-22 21:10:36.849,5293.0,29,near-aligned,near-anchor,4,1,1,100,70,pie,56,G,16.0,16.0,False,non-anchor,unaligned
3.123,67e9d965f50ad755aa2d8367,53,82.0,75,2025-04-22 21:10:37.284,5075.0,50,far-from-aligned,anchor,0,8,0,50 and 100,42,pie,53,E,25.0,25.0,False,anchor,unaligned
3.544,67e9d965f50ad755aa2d8367,53,83.0,75,2025-04-22 21:10:40.669,5076.0,49,far-from-aligned,near-anchor,1,6,1,50,44,line,53,G,26.0,26.0,False,non-anchor,unaligned
4.88,6632baca722ad82b9522bfcb,56,13.0,5,2025-04-22 21:10:39.747,5294.0,42,near-aligned,far-anchor,8,3,2,100,55,line,56,F,-37.0,37.0,False,non-anchor,unaligned
7.154,67df35611ded1884e65715ed,50,31.0,65,2025-04-22 21:10:38.464,4736.0,53,aligned,far-anchor,3,0,2,25,25,pie,50,C,12.0,12.0,False,non-anchor,aligned
3.341,6632baca722ad82b9522bfcb,56,14.0,67,2025-04-22 21:10:44.668,5295.0,52,aligned,far-anchor,2,0,2,100,48,line,56,F,15.0,15.0,False,non-anchor,aligned
4.14,67e9d965f50ad755aa2d8367,53,84.0,75,2025-04-22 21:10:46.556,5077.0,25,near-aligned,anchor,0,1,0,50 and 75,49,pie,53,E,50.0,50.0,False,anchor,unaligned
3.211,6632baca722ad82b9522bfcb,56,15.0,67,2025-04-22 21:10:48.076,5296.0,34,far-from-aligned,far-anchor,9,7,1,75,34,pie,56,A,33.0,33.0,False,non-anchor,unaligned
2.732,6632baca722ad82b9522bfcb,56,16.0,14,2025-04-22 21:10:51.327,5297.0,27,far-from-aligned,near-anchor,2,6,2,25,31,line,56,D,-13.0,13.0,False,non-anchor,unaligned
4.292,67e9d965f50ad755aa2d8367,53,85.0,25,2025-04-22 21:10:51.006,5078.0,15,aligned,far-anchor,10,0,0,50,35,pie,53,D,10.0,10.0,False,non-anchor,aligned
4.312,6632baca722ad82b9522bfcb,56,17.0,37,2025-04-22 21:10:54.099,5298.0,29,far-from-aligned,near-anchor,4,9,1,75,37,pie,56,D,8.0,8.0,False,non-anchor,unaligned
3.248,67e9d965f50ad755aa2d8367,53,86.0,75,2025-04-22 21:10:55.561,5079.0,22,far-from-aligned,near-anchor,3,8,2,75,61,pie,53,D,53.0,53.0,False,non-anchor,unaligned
2.571,6632baca722ad82b9522bfcb,56,18.0,15,2025-04-22 21:10:58.448,5299.0,19,aligned,far-anchor,6,0,1,50,31,line,56,F,-4.0,4.0,False,non-anchor,aligned
3.764,67e9d965f50ad755aa2d8367,53,87.0,50,2025-04-22 21:10:59.105,5080.0,29,aligned,near-anchor,4,0,1,25,25,line,53,G,21.0,21.0,False,non-anchor,aligned
3.231,6632baca722ad82b9522bfcb,56,19.0,45,2025-04-22 21:11:01.061,5300.0,25,aligned,anchor,0,0,0,25 and 50,25,pie,56,E,20.0,20.0,False,anchor,aligned
65.759,63cc88cff0f86e1bdec22290,44,67.0,44,2025-04-22 21:10:00.130,4196.0,43,far-from-aligned,far-anchor,7,7,2,75,39,pie,44,F,1.0,1.0,False,non-anchor,unaligned
3.611,67e9d965f50ad755aa2d8367,53,88.0,75,2025-04-22 21:11:03.195,5081.0,18,far-from-aligned,far-anchor,7,8,2,75,67,pie,53,F,57.0,57.0,False,non-anchor,unaligned
4.44,6632baca722ad82b9522bfcb,56,20.0,30,2025-04-22 21:11:04.332,5301.0,23,aligned,near-anchor,2,0,2,75,75,pie,56,F,7.0,7.0,False,non-anchor,aligned
3.664,67e9d965f50ad755aa2d8367,53,89.0,25,2025-04-22 21:11:07.091,5082.0,53,far-from-aligned,far-anchor,3,8,2,0,8,line,53,E,-28.0,28.0,False,non-anchor,unaligned
25.849,67df35611ded1884e65715ed,50,32.0,50,2025-04-22 21:10:46.072,4737.0,30,near-aligned,far-anchor,5,3,0,50,17,line,50,C,20.0,20.0,False,non-anchor,unaligned
3.56,6632baca722ad82b9522bfcb,56,21.0,66,2025-04-22 21:11:08.816,5302.0,50,far-from-aligned,anchor,0,8,0,0 and 50,8,pie,56,F,16.0,16.0,False,anchor,unaligned
4.186,67e9d965f50ad755aa2d8367,53,90.0,25,2025-04-22 21:11:11.079,5083.0,48,far-from-aligned,near-anchor,2,5,2,25,20,pie,53,F,-23.0,23.0,False,non-anchor,unaligned
3.631,6632baca722ad82b9522bfcb,56,22.0,23,2025-04-22 21:11:12.420,5303.0,25,far-from-aligned,anchor,0,5,0,75 and 100,70,pie,56,D,-2.0,2.0,False,anchor,unaligned
11.842,63cc88cff0f86e1bdec22290,44,68.0,19,2025-04-22 21:11:06.037,4197.0,19,aligned,far-anchor,6,0,1,25,6,pie,44,E,0.0,0.0,True,non-anchor,aligned
4.205,67e9d965f50ad755aa2d8367,53,91.0,25,2025-04-22 21:11:15.581,5084.0,31,far-from-aligned,far-anchor,6,7,1,25,32,pie,53,E,-6.0,6.0,False,non-anchor,unaligned
