responseTime,prolificID,userID,questionNum,response,loadTime,questionID,selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,error,absError,correct
6.823,5bb5473f9e00ca0001893a4c,12.0,38,42,2025-04-21 22:28:19.038,1094.0,43,near-aligned,far-anchor,7,1,2,0,1,line,12,B,1,43,11,8,8,13,16,0,1,6,4,2,3,5,-1.0,1.0,False
5.657,5bb5473f9e00ca0001893a4c,12.0,39,55,2025-04-21 22:28:25.966,1095.0,55,near-aligned,far-anchor,5,4,0,75,16,pie,12,F,11,4,4,3,13,55,10,6,5,4,1,0,2,3,0.0,0.0,True
6.835,5bb5473f9e00ca0001893a4c,12.0,40,30,2025-04-21 22:28:31.728,1096.0,36,near-aligned,far-anchor,11,1,1,50,13,line,12,A,36,9,4,9,13,13,16,1,3,4,2,0,6,5,-6.0,6.0,False
7.477,5bb5473f9e00ca0001893a4c,12.0,41,40,2025-04-21 22:28:38.663,1097.0,43,near-aligned,far-anchor,7,2,2,50,5,line,12,D,12,8,5,43,5,11,16,3,4,0,1,5,6,2,-3.0,3.0,False
5.511,5bb5473f9e00ca0001893a4c,12.0,42,50,2025-04-21 22:28:46.243,1098.0,50,far-from-aligned,anchor,0,7,0,50 and 100,43,line,12,A,50,6,9,3,14,7,11,5,2,0,4,3,6,1,0.0,0.0,True
4.47,5bb5473f9e00ca0001893a4c,12.0,43,25,2025-04-21 22:28:51.858,1099.0,25,aligned,anchor,0,0,0,50 and 75,50,pie,12,F,13,7,12,15,11,25,17,6,1,5,0,3,4,2,0.0,0.0,True
4.9,5bb5473f9e00ca0001893a4c,12.0,44,50,2025-04-21 22:28:56.428,1100.0,53,near-aligned,far-anchor,3,3,2,0,3,pie,12,D,15,4,4,53,13,8,3,6,5,2,1,3,4,0,-3.0,3.0,False
9.055,5bb5473f9e00ca0001893a4c,12.0,45,47,2025-04-21 22:29:01.428,1101.0,46,far-from-aligned,near-anchor,4,7,1,75,36,pie,12,C,5,7,46,11,7,5,19,1,3,4,6,5,2,0,1.0,1.0,False
6.165,5bb5473f9e00ca0001893a4c,12.0,46,42,2025-04-21 22:29:10.608,1102.0,38,far-from-aligned,far-anchor,12,5,2,50,45,pie,12,E,10,8,9,11,38,15,9,1,5,6,2,4,3,0,4.0,4.0,False
5.319,5bb5473f9e00ca0001893a4c,12.0,47,12,2025-04-21 22:29:16.868,1103.0,17,aligned,far-anchor,8,0,2,50,50,pie,12,F,16,11,16,7,15,17,18,3,2,0,1,6,4,5,-5.0,5.0,False
5.463,5bb5473f9e00ca0001893a4c,12.0,48,25,2025-04-21 22:29:22.282,1104.0,28,near-aligned,near-anchor,3,3,2,25,28,pie,12,C,6,21,28,14,14,10,7,3,0,2,5,4,6,1,-3.0,3.0,False
4.97,5bb5473f9e00ca0001893a4c,12.0,49,20,2025-04-21 22:29:30.754,1105.0,21,aligned,near-anchor,4,0,1,25,4,pie,12,C,4,18,21,23,7,8,19,0,5,1,3,2,4,6,-1.0,1.0,False
7.298,5bb5473f9e00ca0001893a4c,12.0,50,45,2025-04-21 22:29:35.829,1106.0,41,far-from-aligned,far-anchor,9,7,1,50,16,pie,12,B,17,41,4,8,12,14,4,3,2,5,4,0,6,1,4.0,4.0,False
8.568,5bb5473f9e00ca0001893a4c,12.0,51,30,2025-04-21 22:29:43.251,1107.0,33,near-aligned,far-anchor,8,4,2,50,13,line,12,D,5,9,4,33,29,7,13,4,3,5,1,2,6,0,-3.0,3.0,False
4.071,5bb5473f9e00ca0001893a4c,12.0,52,12,2025-04-21 22:29:51.953,1108.0,20,far-from-aligned,far-anchor,5,10,0,50 and 50,40,pie,12,A,20,9,19,12,19,12,9,3,6,4,0,1,5,2,-8.0,8.0,False
5.953,5bb5473f9e00ca0001893a4c,12.0,53,25,2025-04-21 22:29:56.128,1109.0,24,far-from-aligned,near-anchor,1,11,1,75,64,pie,12,A,24,16,17,10,19,12,2,5,0,1,3,2,6,4,1.0,1.0,False
5.748,5bb5473f9e00ca0001893a4c,12.0,54,52,2025-04-21 22:30:02.181,1110.0,47,far-from-aligned,near-anchor,3,10,2,25,15,line,12,G,11,7,14,1,14,6,47,6,3,5,0,1,4,2,5.0,5.0,False
4.759,5bb5473f9e00ca0001893a4c,12.0,55,50,2025-04-21 22:30:08.024,1111.0,51,far-from-aligned,far-anchor,1,10,1,25,35,pie,12,E,15,2,16,2,51,7,7,0,2,3,1,4,5,6,-1.0,1.0,False
6.391,5bb5473f9e00ca0001893a4c,12.0,56,30,2025-04-21 22:30:12.898,1112.0,31,aligned,far-anchor,6,0,1,100,69,line,12,G,10,19,12,8,6,14,31,4,1,3,2,5,0,6,-1.0,1.0,False
5.61,5bb5473f9e00ca0001893a4c,12.0,57,23,2025-04-21 22:30:19.404,1113.0,24,near-aligned,near-anchor,1,1,1,25,24,line,12,D,13,11,11,24,22,9,10,0,6,1,2,5,3,4,-1.0,1.0,False
3.957,5bb5473f9e00ca0001893a4c,12.0,58,22,2025-04-21 22:30:25.114,1114.0,22,aligned,near-anchor,3,0,2,75,53,line,12,E,21,3,25,4,22,17,8,5,3,2,6,4,1,0,0.0,0.0,True
5.502,5bb5473f9e00ca0001893a4c,12.0,59,25,2025-04-21 22:30:29.171,1115.0,25,far-from-aligned,anchor,0,8,0,75 and 100,67,line,12,B,8,25,17,13,10,8,19,1,5,2,3,0,6,4,0.0,0.0,True
13.806,5bb5473f9e00ca0001893a4c,12.0,60,15,2025-04-21 22:30:34.798,1116.0,21,far-from-aligned,near-anchor,4,10,1,50,40,line,12,G,3,8,27,31,9,1,21,4,2,5,0,6,1,3,-6.0,6.0,False
4.544,5bb5473f9e00ca0001893a4c,12.0,61,25,2025-04-21 22:30:50.068,1117.0,26,near-aligned,near-anchor,1,4,1,0,4,pie,12,B,28,26,4,16,2,2,22,6,1,0,2,3,4,5,-1.0,1.0,False
7.058,5bb5473f9e00ca0001893a4c,12.0,62,47,2025-04-21 22:30:54.736,1118.0,46,aligned,near-anchor,4,0,1,75,29,line,12,G,9,7,12,17,3,6,46,0,5,4,1,2,6,3,1.0,1.0,False
3.264,5bb5473f9e00ca0001893a4c,12.0,63,25,2025-04-21 22:31:01.884,1119.0,25,aligned,anchor,0,0,0,75 and 100,75,line,12,E,17,13,8,12,25,18,7,0,2,4,3,6,1,5,0.0,0.0,True
5.79,5bb5473f9e00ca0001893a4c,12.0,64,20,2025-04-21 22:31:05.253,1120.0,20,aligned,far-anchor,5,0,0,0,0,line,12,A,20,9,13,17,6,11,24,0,6,1,5,2,3,4,0.0,0.0,True
7.02,5bb5473f9e00ca0001893a4c,12.0,65,53,2025-04-21 22:31:11.158,1121.0,55,aligned,far-anchor,5,0,0,75,20,pie,12,B,6,55,7,13,6,7,6,0,3,1,5,4,2,6,-2.0,2.0,False
4.131,5bb5473f9e00ca0001893a4c,12.0,66,50,2025-04-21 22:31:18.308,1122.0,49,near-aligned,near-anchor,1,3,1,50,4,line,12,F,10,4,1,4,29,49,3,3,0,4,5,6,1,2,1.0,1.0,False
5.634,5bb5473f9e00ca0001893a4c,12.0,67,18,2025-04-21 22:31:22.538,1123.0,21,aligned,near-anchor,4,0,1,75,54,pie,12,G,25,16,12,6,9,11,21,2,5,3,0,6,1,4,-3.0,3.0,False
3.549,5bb5473f9e00ca0001893a4c,12.0,68,14,2025-04-21 22:31:28.274,1124.0,17,near-aligned,far-anchor,8,4,2,75,62,pie,12,D,12,18,23,17,7,14,9,5,1,3,4,0,2,6,-3.0,3.0,False
4.71,5bb5473f9e00ca0001893a4c,12.0,69,17,2025-04-21 22:31:31.934,1125.0,17,aligned,far-anchor,8,0,2,0,0,line,12,C,6,6,17,21,14,15,21,5,1,0,3,2,4,6,0.0,0.0,True
5.015,5bb5473f9e00ca0001893a4c,12.0,70,24,2025-04-21 22:31:36.894,1126.0,21,near-aligned,near-anchor,4,2,1,50 and 75,52,line,12,B,9,21,12,16,2,18,22,6,4,0,2,3,5,1,3.0,3.0,False
5.838,5bb5473f9e00ca0001893a4c,12.0,71,28,2025-04-21 22:31:42.013,1127.0,34,aligned,far-anchor,9,0,1,75,41,line,12,D,16,9,21,34,3,13,4,1,3,6,4,0,2,5,-6.0,6.0,False
5.688,5bb5473f9e00ca0001893a4c,12.0,72,50,2025-04-21 22:31:47.951,1128.0,50,far-from-aligned,anchor,0,6,0,25 and 75,19,pie,12,A,50,3,13,9,13,10,2,2,5,4,1,3,0,6,0.0,0.0,True
6.966,5bb5473f9e00ca0001893a4c,12.0,73,48,2025-04-21 22:31:55.013,1129.0,34,far-from-aligned,far-anchor,9,6,1,50,56,pie,12,A,34,10,16,2,5,18,15,5,6,3,2,1,4,0,14.0,14.0,False
6.138,5bb5473f9e00ca0001893a4c,12.0,74,23,2025-04-21 22:32:02.078,1130.0,19,near-aligned,far-anchor,6,4,1,75,71,pie,12,E,21,10,4,17,19,14,15,0,6,3,2,5,1,4,4.0,4.0,False
4.853,5bb5473f9e00ca0001893a4c,12.0,75,25,2025-04-21 22:32:08.316,1131.0,22,near-aligned,near-anchor,3,1,2,75,52,pie,12,F,19,23,7,3,16,22,10,5,1,6,0,2,4,3,3.0,3.0,False
4.928,5bb5473f9e00ca0001893a4c,12.0,76,25,2025-04-21 22:32:13.273,1132.0,25,near-aligned,anchor,0,3,0,0 and 25,3,line,12,A,25,10,4,39,6,3,13,1,4,3,6,2,0,5,0.0,0.0,True
7.438,5bb5473f9e00ca0001893a4c,12.0,77,30,2025-04-21 22:32:18.346,1133.0,37,near-aligned,far-anchor,12,1,2,75,37,pie,12,B,6,37,12,3,16,5,21,3,4,0,1,2,5,6,-7.0,7.0,False
8.879,5bb5473f9e00ca0001893a4c,12.0,78,20,2025-04-21 22:32:25.878,1134.0,28,far-from-aligned,near-anchor,3,9,2,25,34,line,12,G,7,20,15,12,6,12,28,0,4,2,1,6,5,3,-8.0,8.0,False
7.337,5bb5473f9e00ca0001893a4c,12.0,79,22,2025-04-21 22:32:34.846,1135.0,23,near-aligned,near-anchor,2,1,2,75,53,line,12,E,11,8,21,13,23,10,14,2,0,3,1,4,5,6,-1.0,1.0,False
5.934,5bb5473f9e00ca0001893a4c,12.0,80,24,2025-04-21 22:32:42.283,1136.0,20,far-from-aligned,far-anchor,5,10,0,75 and 75,65,pie,12,C,15,16,20,12,20,8,9,6,4,5,1,3,2,0,4.0,4.0,False
5.565,5bb5473f9e00ca0001893a4c,12.0,81,23,2025-04-21 22:32:48.322,1137.0,24,aligned,near-anchor,1,0,1,50,50,line,12,B,18,24,9,20,17,8,4,0,4,6,3,5,1,2,-1.0,1.0,False
7.733,5bb5473f9e00ca0001893a4c,12.0,82,25,2025-04-21 22:32:54.001,1138.0,25,aligned,anchor,0,0,0,75 and 100,75,pie,12,A,25,14,7,9,22,3,20,6,3,1,0,2,5,4,0.0,0.0,True
6.608,5bb5473f9e00ca0001893a4c,12.0,83,24,2025-04-21 22:33:01.839,1139.0,23,far-from-aligned,near-anchor,2,8,2,75,60,pie,12,E,17,4,9,15,23,22,10,6,3,1,4,5,0,2,1.0,1.0,False
6.089,5bb5473f9e00ca0001893a4c,12.0,84,28,2025-04-21 22:33:08.546,1140.0,39,near-aligned,far-anchor,11,1,1,25,24,pie,12,G,12,5,12,17,3,12,39,1,4,6,5,3,0,2,-11.0,11.0,False
7.539,5bb5473f9e00ca0001893a4c,12.0,85,50,2025-04-21 22:33:16.149,1141.0,47,near-aligned,near-anchor,3,3,2,25,22,line,12,B,9,47,5,14,3,8,14,4,2,3,5,6,0,1,3.0,3.0,False
9.416,5bb5473f9e00ca0001893a4c,12.0,86,28,2025-04-21 22:33:24.068,1142.0,29,aligned,near-anchor,4,0,1,50,50,pie,12,C,20,12,29,4,13,9,13,3,5,4,2,0,6,1,-1.0,1.0,False
6.515,5bb5473f9e00ca0001893a4c,12.0,87,50,2025-04-21 22:33:33.584,1143.0,49,far-from-aligned,near-anchor,1,9,1,50,41,line,12,A,49,9,10,4,3,10,15,5,1,6,3,4,2,0,1.0,1.0,False
9.125,5bb5473f9e00ca0001893a4c,12.0,88,35,2025-04-21 22:33:40.244,1144.0,45,far-from-aligned,far-anchor,5,9,0,25,16,line,12,B,8,45,6,8,17,3,13,0,2,6,1,5,3,4,-10.0,10.0,False
4.149,5bb5473f9e00ca0001893a4c,12.0,89,25,2025-04-21 22:33:49.465,1145.0,28,near-aligned,near-anchor,3,4,2,100,68,line,12,E,4,3,13,25,28,19,8,6,3,2,0,5,1,4,-3.0,3.0,False
8.189,5bb5473f9e00ca0001893a4c,12.0,90,30,2025-04-21 22:33:53.718,1146.0,39,far-from-aligned,far-anchor,11,6,1,25,19,line,12,B,9,39,7,22,16,3,4,3,2,5,6,0,1,4,-9.0,9.0,False
7.516,5bb5473f9e00ca0001893a4c,12.0,91,50,2025-04-21 22:34:02.281,1147.0,51,far-from-aligned,far-anchor,1,7,1,25,32,line,12,B,11,51,7,6,6,7,12,5,4,2,3,6,1,0,-1.0,1.0,False
4.688,5bb5473f9e00ca0001893a4c,12.0,92,18,2025-04-21 22:34:09.896,1148.0,18,aligned,far-anchor,7,0,2,0,0,line,12,G,19,15,10,26,5,7,18,2,5,6,1,4,3,0,0.0,0.0,True
6.453,5bb5473f9e00ca0001893a4c,12.0,93,23,2025-04-21 22:34:14.774,1149.0,33,far-from-aligned,far-anchor,8,5,2,0,5,line,12,F,5,8,8,20,16,33,10,0,5,3,4,6,1,2,-10.0,10.0,False
3.582,5bb5473f9e00ca0001893a4c,12.0,94,14,2025-04-21 22:34:21.326,1150.0,15,near-aligned,far-anchor,10,1,0,75,74,pie,12,D,30,16,9,15,11,16,3,3,1,4,5,6,0,2,-1.0,1.0,False
9.366,5bb5473f9e00ca0001893a4c,12.0,95,12,2025-04-21 22:34:25.013,1151.0,19,far-from-aligned,far-anchor,6,7,1,25,18,line,12,B,10,19,11,3,27,12,18,3,1,5,6,2,4,0,-7.0,7.0,False
14.412,5bb5473f9e00ca0001893a4c,12.0,96,22,2025-04-21 22:34:34.478,1152.0,23,far-from-aligned,near-anchor,2,10,2,50,37,pie,12,F,8,17,13,3,17,23,19,4,1,6,2,0,3,5,-1.0,1.0,False
13.905,67d1d1008052e8381f082db2,14.0,1,20,2025-04-21 22:32:51.058,1249.0,16,far-from-aligned,far-anchor,9,7,1,25,18,line,14,B,8,16,23,19,2,14,18,3,1,2,6,4,5,0,4.0,4.0,False
24.401,67d1d1008052e8381f082db2,14.0,2,30,2025-04-21 22:33:05.389,1250.0,32,far-from-aligned,far-anchor,7,8,2,50,58,pie,14,F,25,10,10,12,9,32,2,1,2,6,4,0,5,3,-2.0,2.0,False
7.243,67d1d1008052e8381f082db2,14.0,3,50,2025-04-21 22:33:30.139,1251.0,50,aligned,anchor,0,0,0,0 and 50,0,line,14,B,7,50,14,6,3,9,11,6,0,4,5,3,2,1,0.0,0.0,True
27.587,67d1d1008052e8381f082db2,14.0,4,35,2025-04-21 22:33:37.675,1252.0,41,near-aligned,far-anchor,9,4,1,50,46,pie,14,B,10,41,7,8,13,11,10,2,5,1,4,6,0,3,-6.0,6.0,False
22.558,67d1d1008052e8381f082db2,14.0,5,25,2025-04-21 22:34:05.567,1253.0,34,far-from-aligned,far-anchor,9,6,1,25,31,line,14,D,10,6,22,34,5,7,16,1,6,5,3,2,4,0,-9.0,9.0,False
21.172,67d1d1008052e8381f082db2,14.0,6,24,2025-04-21 22:34:28.705,1254.0,21,aligned,near-anchor,4,0,1,50,50,pie,14,D,12,10,2,21,26,15,14,0,1,3,4,2,5,6,3.0,3.0,False
7.673,67d1d1008052e8381f082db2,14.0,7,47,2025-04-21 22:34:50.295,1255.0,45,near-aligned,far-anchor,5,1,0,50,4,pie,14,A,45,9,10,8,4,11,13,1,2,5,3,0,4,6,2.0,2.0,False
9.498,67d1d1008052e8381f082db2,14.0,8,25,2025-04-21 22:34:58.359,1256.0,34,aligned,far-anchor,9,0,1,25,25,line,14,E,21,9,7,13,34,4,12,5,3,4,1,2,6,0,-9.0,9.0,False
8.809,67d1d1008052e8381f082db2,14.0,9,47,2025-04-21 22:35:08.946,1257.0,47,aligned,near-anchor,3,0,2,50,50,pie,14,A,47,20,3,6,3,4,17,5,1,6,4,2,3,0,0.0,0.0,True
7.661,67d1d1008052e8381f082db2,14.0,10,50,2025-04-21 22:35:18.249,1258.0,52,far-from-aligned,far-anchor,2,9,2,75,14,pie,14,A,52,8,4,13,10,10,3,2,5,0,3,1,6,4,-2.0,2.0,False
14.325,67d1d1008052e8381f082db2,14.0,11,20,2025-04-21 22:35:26.288,1259.0,24,far-from-aligned,near-anchor,1,9,1,50,41,line,14,G,20,10,2,21,12,11,24,0,1,6,5,4,2,3,-4.0,4.0,False
11.233,67d1d1008052e8381f082db2,14.0,12,20,2025-04-21 22:35:40.908,1260.0,19,near-aligned,far-anchor,6,4,1,25,10,line,14,G,18,14,10,8,10,21,19,5,3,6,2,0,4,1,1.0,1.0,False
11.693,67d1d1008052e8381f082db2,14.0,13,25,2025-04-21 22:36:01.811,1261.0,30,near-aligned,far-anchor,5,2,0,50,18,line,14,F,25,11,16,7,4,30,7,3,0,4,1,5,2,6,-5.0,5.0,False
36.92,67d1d1008052e8381f082db2,14.0,14,48,2025-04-21 22:36:13.898,1262.0,48,near-aligned,near-anchor,2,3,2,50,5,line,14,E,15,19,7,1,48,5,5,3,2,6,4,1,0,5,0.0,0.0,True
9.518,67d1d1008052e8381f082db2,14.0,15,50,2025-04-21 22:36:51.206,1263.0,53,aligned,far-anchor,3,0,2,25,25,line,14,A,53,7,8,1,10,16,5,3,2,0,6,1,5,4,-3.0,3.0,False
6.394,67d1d1008052e8381f082db2,14.0,16,25,2025-04-21 22:37:01.063,1264.0,26,far-from-aligned,near-anchor,1,8,1,0,8,pie,14,A,26,15,7,11,11,8,22,1,2,3,6,4,0,5,-1.0,1.0,False
6.909,67d1d1008052e8381f082db2,14.0,17,30,2025-04-21 22:37:07.795,1265.0,30,aligned,far-anchor,5,0,0,0,0,pie,14,E,3,11,11,9,30,26,10,1,5,4,6,0,2,3,0.0,0.0,True
14.456,67d1d1008052e8381f082db2,14.0,18,20,2025-04-21 22:37:14.991,1266.0,22,near-aligned,near-anchor,3,1,2,25,2,pie,14,E,10,25,8,12,22,2,21,3,5,2,6,1,0,4,-2.0,2.0,False
6.622,67d1d1008052e8381f082db2,14.0,19,47,2025-04-21 22:37:30.231,1267.0,49,near-aligned,near-anchor,1,2,1,50,48,pie,14,E,17,4,9,3,49,11,7,4,0,2,6,5,1,3,-2.0,2.0,False
8.57,67d1d1008052e8381f082db2,14.0,20,45,2025-04-21 22:37:37.314,1268.0,44,aligned,far-anchor,6,0,1,50,50,pie,14,G,12,6,16,2,6,14,44,2,3,1,4,6,0,5,1.0,1.0,False
5.587,67d1d1008052e8381f082db2,14.0,21,25,2025-04-21 22:37:46.260,1269.0,20,far-from-aligned,far-anchor,5,7,0,50,37,pie,14,E,11,15,13,11,20,19,11,1,0,6,2,3,5,4,5.0,5.0,False
11.365,67d1d1008052e8381f082db2,14.0,22,17,2025-04-21 22:37:52.437,1270.0,21,near-aligned,near-anchor,4,3,1,75,57,pie,14,C,2,7,21,28,20,10,12,3,1,4,2,0,6,5,-4.0,4.0,False
11.373,67d1d1008052e8381f082db2,14.0,23,65,2025-04-21 22:38:04.088,1271.0,37,aligned,far-anchor,12,0,2,50,50,pie,14,C,8,11,37,20,8,13,3,0,3,5,2,1,6,4,28.0,28.0,False
11.832,67d1d1008052e8381f082db2,14.0,24,40,2025-04-21 22:38:15.749,1272.0,41,near-aligned,far-anchor,9,1,1,0,1,pie,14,C,11,8,41,1,17,8,14,4,5,1,0,3,6,2,-1.0,1.0,False
11.553,67d1d1008052e8381f082db2,14.0,25,28,2025-04-21 22:38:34.894,1273.0,28,near-aligned,near-anchor,3,1,2,50,49,line,14,A,28,2,17,21,7,9,16,4,3,2,0,5,1,6,0.0,0.0,True
8.415,67d1d1008052e8381f082db2,14.0,26,25,2025-04-21 22:38:46.992,1274.0,25,near-aligned,anchor,0,4,0,25 and 50,21,pie,14,C,10,13,25,21,8,13,10,4,5,2,6,1,0,3,0.0,0.0,True
15.753,67d1d1008052e8381f082db2,14.0,27,37,2025-04-21 22:38:55.689,1275.0,38,near-aligned,far-anchor,12,1,2,100,61,line,14,A,38,19,6,14,13,1,9,5,0,3,1,2,6,4,-1.0,1.0,False
10.258,67d1d1008052e8381f082db2,14.0,28,25,2025-04-21 22:39:11.795,1276.0,25,far-from-aligned,anchor,0,12,0,50 and 75,38,line,14,B,16,25,11,4,18,11,15,1,3,4,0,2,5,6,0.0,0.0,True
22.035,67d1d1008052e8381f082db2,14.0,29,80,2025-04-21 22:39:22.369,1277.0,41,near-aligned,far-anchor,9,2,1,50,48,line,14,D,11,6,11,41,3,9,19,0,2,6,5,4,3,1,39.0,39.0,False
16.566,67d1d1008052e8381f082db2,14.0,30,50,2025-04-21 22:39:44.702,1278.0,50,far-from-aligned,anchor,0,11,0,0 and 50,11,line,14,B,12,50,12,5,11,4,6,4,1,6,3,0,2,5,0.0,0.0,True
13.47,67d1d1008052e8381f082db2,14.0,31,60,2025-04-21 22:40:02.476,1279.0,54,aligned,far-anchor,4,0,1,0,0,pie,14,D,9,11,6,54,12,2,6,3,4,1,0,6,5,2,6.0,6.0,False
7.36,67d1d1008052e8381f082db2,14.0,32,25,2025-04-21 22:40:16.309,1280.0,24,far-from-aligned,near-anchor,1,11,1,75,62,pie,14,A,24,14,24,3,2,19,14,5,1,2,4,3,0,6,1.0,1.0,False
72.23,67d1d1008052e8381f082db2,14.0,33,25,2025-04-21 22:40:24.569,1281.0,18,near-aligned,far-anchor,7,4,2,50,36,pie,14,F,18,19,11,8,19,18,7,0,6,2,4,5,3,1,7.0,7.0,False
14.052,67d1d1008052e8381f082db2,14.0,34,40,2025-04-21 22:41:37.090,1282.0,37,near-aligned,far-anchor,12,1,2,50,49,line,14,C,14,19,37,3,14,7,6,6,3,5,2,0,1,4,3.0,3.0,False
11.523,67d1d1008052e8381f082db2,14.0,35,30,2025-04-21 22:41:53.278,1283.0,27,aligned,near-anchor,2,0,2,25,25,pie,14,B,11,27,6,10,15,21,10,4,2,6,1,0,3,5,3.0,3.0,False
17.285,67d1d1008052e8381f082db2,14.0,36,17,2025-04-21 22:42:05.107,1284.0,16,far-from-aligned,far-anchor,9,5,1,75,64,pie,14,G,20,16,10,11,9,18,16,6,4,0,3,2,1,5,1.0,1.0,False
4.727,67d1d1008052e8381f082db2,14.0,37,27,2025-04-21 22:42:32.424,1285.0,26,near-aligned,near-anchor,1,2,1,50,22,pie,14,D,12,3,20,26,8,12,19,4,1,3,2,6,5,0,1.0,1.0,False
12.043,67d1d1008052e8381f082db2,14.0,38,40,2025-04-21 22:42:37.470,1286.0,36,near-aligned,far-anchor,11,3,1,50,47,pie,14,B,11,36,6,4,13,24,6,5,4,6,3,0,2,1,4.0,4.0,False
28.367,67d1d1008052e8381f082db2,14.0,39,30,2025-04-21 22:42:49.872,1287.0,24,far-from-aligned,near-anchor,1,5,1,25,20,pie,14,C,8,8,24,5,13,35,7,4,3,2,6,1,5,0,6.0,6.0,False
94.794,67d1d1008052e8381f082db2,14.0,40,15,2025-04-21 22:43:18.518,1288.0,15,near-aligned,far-anchor,10,4,0,50,46,line,14,F,25,4,7,7,17,15,25,1,0,6,4,2,3,5,0.0,0.0,True
45.661,67d1d1008052e8381f082db2,14.0,41,34,2025-04-21 22:44:53.621,1289.0,35,near-aligned,far-anchor,10,3,0,50,12,pie,14,D,8,2,12,35,7,6,30,3,2,0,1,4,6,5,-1.0,1.0,False
6.388,67d1d1008052e8381f082db2,14.0,42,36,2025-04-21 22:45:39.606,1290.0,32,far-from-aligned,far-anchor,7,7,2,0,7,pie,14,D,15,7,17,32,13,6,10,4,0,6,1,2,3,5,4.0,4.0,False
5.052,67d1d1008052e8381f082db2,14.0,43,25,2025-04-21 22:45:46.278,1291.0,22,far-from-aligned,near-anchor,3,7,2,25,10,pie,14,D,9,23,6,22,16,14,10,5,4,3,1,2,6,0,3.0,3.0,False
6.193,67d1d1008052e8381f082db2,14.0,44,57,2025-04-21 22:45:51.818,1292.0,53,aligned,far-anchor,3,0,2,75,22,pie,14,F,1,9,3,12,10,53,12,2,1,4,6,5,3,0,4.0,4.0,False
11.026,67d1d1008052e8381f082db2,14.0,45,85,2025-04-21 22:45:58.332,1293.0,37,aligned,far-anchor,12,0,2,100,63,line,14,A,37,10,12,3,12,24,2,6,1,5,0,4,2,3,48.0,48.0,False
18.883,67d1d1008052e8381f082db2,14.0,46,24,2025-04-21 22:46:10.652,1294.0,24,aligned,near-anchor,1,0,1,75,75,pie,14,G,8,13,31,7,16,1,24,2,0,1,3,4,6,5,0.0,0.0,True
12.156,67d1d1008052e8381f082db2,14.0,47,30,2025-04-21 22:46:29.904,1295.0,35,near-aligned,far-anchor,10,1,0,75,39,line,14,C,14,15,35,19,5,1,11,3,6,4,1,2,0,5,-5.0,5.0,False
12.696,67d1d1008052e8381f082db2,14.0,47,30,2025-04-21 22:46:29.904,1295.0,35,near-aligned,far-anchor,10,1,0,75,39,line,14,C,14,15,35,19,5,1,11,3,6,4,1,2,0,5,-5.0,5.0,False
18.536,67d1d1008052e8381f082db2,14.0,48,40,2025-04-21 22:46:42.508,1296.0,42,aligned,far-anchor,8,0,2,100,58,line,14,F,6,1,16,2,18,42,15,3,5,1,0,2,6,4,-2.0,2.0,False
18.084,67d1d1008052e8381f082db2,14.0,48,40,2025-04-21 22:46:42.960,1296.0,42,aligned,far-anchor,8,0,2,100,58,line,14,F,6,1,16,2,18,42,15,3,5,1,0,2,6,4,-2.0,2.0,False
29.698,67d1d1008052e8381f082db2,14.0,49,26,2025-04-21 22:47:44.361,1297.0,22,aligned,near-anchor,3,0,2,0,0,pie,14,D,37,6,18,22,5,5,7,5,4,2,0,6,3,1,4.0,4.0,False
8.822,67d1d1008052e8381f082db2,14.0,50,47,2025-04-21 22:48:14.354,1298.0,48,aligned,near-anchor,2,0,2,50,50,line,14,B,4,48,4,2,22,6,14,1,5,0,6,3,4,2,-1.0,1.0,False
8.728,67d1d1008052e8381f082db2,14.0,51,28,2025-04-21 22:48:23.552,1299.0,32,far-from-aligned,far-anchor,7,9,2,0 and 50,9,line,14,E,19,9,15,15,32,6,4,5,0,4,3,1,2,6,-4.0,4.0,False
11.553,67d1d1008052e8381f082db2,14.0,52,50,2025-04-21 22:48:32.664,1300.0,52,aligned,far-anchor,2,0,2,0,0,line,14,B,4,52,15,7,10,8,4,5,0,3,4,1,2,6,-2.0,2.0,False
9.942,67d1d1008052e8381f082db2,14.0,53,26,2025-04-21 22:48:44.516,1301.0,26,far-from-aligned,near-anchor,1,10,1,50,60,line,14,E,12,14,21,13,26,5,9,4,6,2,3,5,0,1,0.0,0.0,True
53.002,67d1d1008052e8381f082db2,14.0,54,13,2025-04-21 22:48:54.785,1302.0,18,far-from-aligned,far-anchor,7,5,2,50,37,line,14,D,15,13,14,18,9,6,25,0,2,5,3,1,6,4,-5.0,5.0,False
23.098,67d1d1008052e8381f082db2,14.0,55,50,2025-04-21 22:49:48.062,1303.0,54,near-aligned,far-anchor,4,1,1,75,20,line,14,G,9,8,12,2,5,10,54,6,1,4,0,5,2,3,-4.0,4.0,False
12.246,67d1d1008052e8381f082db2,14.0,56,48,2025-04-21 22:50:11.522,1304.0,47,far-from-aligned,near-anchor,3,7,2,50,43,pie,14,D,11,10,9,47,7,5,11,2,6,4,5,3,1,0,1.0,1.0,False
