selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,questionID
25,aligned,anchor,0,0,0,50 and 75,50,pie,52,C,18,17,25,9,14,7,10,5,2,4,3,1,6,0,4988
18,near-aligned,far-anchor,7,1,2,75,74,line,52,B,28,18,2,5,17,8,22,1,5,2,3,4,6,0,4989
27,aligned,near-anchor,2,0,2,75,48,line,52,G,9,21,22,10,7,4,27,1,6,3,2,0,5,4,4990
35,near-aligned,far-anchor,10,2,0,100,63,line,52,F,13,12,2,16,17,35,5,0,4,6,3,1,5,2,4991
50,near-aligned,anchor,0,3,0,25 and 75,22,pie,52,F,5,11,4,6,13,50,11,0,2,6,1,4,3,5,4992
51,far-from-aligned,far-anchor,1,6,1,0,6,pie,53,D,10,7,2,51,15,9,6,6,5,4,1,3,2,0,4993
19,near-aligned,far-anchor,6,4,1,50,46,line,53,G,22,19,7,6,19,8,19,6,0,5,4,1,2,3,4994
35,near-aligned,far-anchor,10,2,0,75,38,line,53,C,10,11,35,7,12,17,8,6,0,4,2,3,5,1,4995
25,aligned,anchor,0,0,0,0 and 25,0,line,53,C,12,20,25,5,20,11,7,1,2,0,6,5,4,3,4996
43,far-from-aligned,far-anchor,7,5,2,50,12,pie,53,B,12,43,7,21,1,5,11,0,1,4,2,3,5,6,4997
36,aligned,far-anchor,11,0,1,50,50,line,53,G,17,2,14,7,5,19,36,0,1,6,4,2,3,5,4998
48,far-from-aligned,near-anchor,2,9,2,50,11,line,53,B,3,48,3,7,11,14,14,4,1,3,6,0,5,2,4999
53,far-from-aligned,far-anchor,3,11,2,25 and 100,36,line,53,C,4,4,53,5,13,10,11,3,0,5,4,2,1,6,5000
20,near-aligned,far-anchor,5,2,0,100,78,pie,53,F,2,17,3,26,12,20,20,6,3,4,0,1,5,2,5001
52,near-aligned,far-anchor,2,3,2,25,28,pie,53,A,52,11,9,12,1,11,4,4,0,5,2,1,6,3,5002
25,near-aligned,anchor,0,4,0,0 and 25,4,line,53,F,8,23,4,22,12,25,6,3,5,0,2,4,1,6,5003
46,aligned,near-anchor,4,0,1,100,54,pie,53,A,46,9,12,4,9,12,8,6,1,2,4,5,3,0,5004
38,near-aligned,far-anchor,12,4,2,25,21,line,53,A,38,10,6,9,14,11,12,2,0,6,5,4,1,3,5005
30,near-aligned,far-anchor,5,4,0,0,4,line,53,A,30,7,6,4,12,22,19,1,4,6,0,2,3,5,5006
22,near-aligned,near-anchor,3,2,2,75,73,pie,53,E,3,34,16,5,22,8,12,3,2,4,6,5,1,0,5007
46,near-aligned,near-anchor,4,3,1,75,32,pie,53,E,3,15,13,1,46,14,8,1,3,2,0,4,6,5,5008
45,near-aligned,far-anchor,5,2,0,75,28,line,53,F,10,2,25,2,1,45,15,6,2,1,5,0,3,4,5009
20,aligned,far-anchor,5,0,0,25,5,pie,53,G,5,20,21,6,12,16,20,0,6,3,5,4,2,1,5010
38,near-aligned,far-anchor,12,2,2,100,60,line,53,B,3,38,7,5,19,2,26,0,5,4,3,2,6,1,5011
50,aligned,anchor,0,0,0,50 and 100,50,line,53,A,50,5,10,3,15,12,5,6,2,4,0,5,3,1,5012
19,far-from-aligned,far-anchor,6,8,1,75,67,pie,53,F,12,11,15,14,16,19,13,2,4,3,6,0,5,1,5013
22,near-aligned,near-anchor,3,4,2,50,46,line,53,F,22,7,15,8,10,22,16,5,0,3,2,6,4,1,5014
47,aligned,near-anchor,3,0,2,25,25,line,53,A,47,20,10,7,8,2,6,3,5,1,2,0,4,6,5015
53,far-from-aligned,far-anchor,3,10,2,0,10,pie,53,D,8,9,9,53,3,10,8,6,3,2,1,4,0,5,5016
37,aligned,far-anchor,12,0,2,75,38,line,53,B,7,37,22,14,11,3,6,0,4,2,5,6,1,3,5017
27,aligned,near-anchor,2,0,2,75,48,pie,53,E,3,13,9,6,27,19,23,3,2,1,5,4,6,0,5018
15,near-aligned,far-anchor,10,4,0,75,56,pie,53,G,20,6,31,9,13,6,15,5,3,2,6,1,0,4,5019
22,far-from-aligned,near-anchor,3,11,2,75 and 75,64,line,53,G,11,14,13,14,16,10,22,1,4,2,6,3,0,5,5020
25,far-from-aligned,anchor,0,6,0,75 and 100,69,pie,53,G,6,14,19,23,6,7,25,6,0,2,4,1,3,5,5021
31,aligned,far-anchor,6,0,1,100,69,pie,53,F,19,18,5,11,14,31,2,3,5,0,2,4,6,1,5022
25,aligned,anchor,0,0,0,0 and 25,0,pie,53,G,2,11,24,15,5,18,25,5,1,6,2,4,3,0,5023
51,far-from-aligned,far-anchor,1,8,1,25,33,line,53,C,8,12,51,6,6,7,10,0,1,4,5,3,2,6,5024
30,aligned,far-anchor,5,0,0,75,45,line,53,G,21,14,4,7,13,11,30,5,2,6,3,0,1,4,5025
33,near-aligned,far-anchor,8,3,2,50,14,line,53,A,33,2,19,10,16,14,6,1,3,4,2,5,0,6,5026
22,near-aligned,near-anchor,3,4,2,25,21,line,53,G,18,26,5,14,7,8,22,4,3,6,0,1,5,2,5027
21,near-aligned,near-anchor,4,3,1,75,57,pie,53,C,17,9,21,7,29,12,5,5,2,4,3,0,1,6,5028
35,near-aligned,far-anchor,10,2,0,0,2,pie,53,G,17,5,2,15,9,17,35,2,4,0,6,5,3,1,5029
49,far-from-aligned,near-anchor,1,7,1,75,33,pie,53,D,7,2,10,49,14,12,6,3,2,0,4,1,6,5,5030
41,near-aligned,far-anchor,9,4,1,50,5,line,53,C,4,15,41,8,9,5,18,5,3,1,6,2,0,4,5031
50,aligned,anchor,0,0,0,50 and 100,50,pie,53,A,50,7,6,5,3,14,15,6,2,4,0,3,1,5,5032
35,near-aligned,far-anchor,10,1,0,50,49,pie,53,A,35,15,9,8,16,11,6,5,0,4,2,6,1,3,5033
22,aligned,near-anchor,3,0,2,50,28,line,53,G,14,14,5,14,7,24,22,4,0,5,1,3,6,2,5034
19,near-aligned,far-anchor,6,3,1,50,47,line,53,G,10,15,15,17,9,15,19,6,0,5,1,4,2,3,5035
25,far-from-aligned,anchor,0,11,0,25 and 50,14,line,53,G,14,21,18,5,4,13,25,0,5,4,3,6,2,1,5036
50,far-from-aligned,anchor,0,5,0,0 and 50,5,line,53,D,5,7,11,50,9,12,6,0,5,6,1,3,4,2,5037
17,far-from-aligned,far-anchor,8,8,2,50,41,line,53,B,11,17,16,11,14,11,20,5,3,2,6,0,1,4,5038
55,near-aligned,far-anchor,5,1,0,100,44,pie,53,C,4,10,55,12,8,1,10,2,4,5,0,1,6,3,5039
22,far-from-aligned,near-anchor,3,10,2,50,38,pie,53,C,19,21,22,10,9,8,11,2,6,3,0,1,4,5,5040
54,far-from-aligned,far-anchor,4,5,1,75,16,line,53,F,4,9,7,13,8,54,5,6,1,0,3,5,2,4,5041
28,near-aligned,near-anchor,3,3,2,0,3,pie,53,D,3,15,24,28,5,3,22,0,4,2,1,3,6,5,5042
23,far-from-aligned,near-anchor,2,11,2,50,38,pie,53,G,6,7,7,11,26,20,23,6,5,2,0,4,1,3,5043
18,aligned,far-anchor,7,0,2,75,57,line,53,C,14,11,18,3,14,9,31,6,5,4,1,3,2,0,5044
17,aligned,far-anchor,8,0,2,100,83,pie,53,G,18,5,22,9,7,22,17,0,1,4,3,2,5,6,5045
27,far-from-aligned,near-anchor,2,10,2,0,10,line,53,G,10,21,9,4,13,16,27,0,2,5,3,4,6,1,5046
49,near-aligned,near-anchor,1,3,1,75,29,line,53,B,16,49,12,6,7,9,1,1,3,2,5,4,6,0,5047
27,aligned,near-anchor,2,0,2,0,0,line,53,G,9,9,17,18,6,14,27,4,2,3,5,1,6,0,5048
31,far-from-aligned,far-anchor,6,8,1,50,58,line,53,E,13,11,24,4,31,7,10,1,6,2,3,5,4,0,5049
31,aligned,far-anchor,6,0,1,100,69,line,53,E,25,5,4,9,31,15,11,5,2,4,0,6,1,3,5050
29,near-aligned,near-anchor,4,2,1,50,19,pie,53,B,15,29,12,18,7,9,10,5,2,1,3,0,4,6,5051
40,aligned,far-anchor,10,0,0,50,50,pie,53,F,4,20,10,12,9,40,5,2,3,6,4,0,5,1,5052
25,near-aligned,anchor,0,3,0,75 and 100,72,pie,53,F,15,3,7,3,17,25,30,3,6,4,2,1,5,0,5053
28,far-from-aligned,near-anchor,3,5,2,75,42,line,53,C,12,17,28,10,20,10,3,1,0,4,5,6,3,2,5054
54,far-from-aligned,far-anchor,4,7,1,25,32,pie,53,F,6,6,8,9,11,54,6,1,2,6,3,0,4,5,5055
23,near-aligned,near-anchor,2,1,2,75,74,line,53,D,8,5,2,23,23,3,36,0,3,1,5,2,6,4,5056
37,aligned,far-anchor,12,0,2,50,50,line,53,C,13,2,37,11,12,8,17,6,0,5,1,4,3,2,5057
27,near-aligned,near-anchor,2,2,2,75,46,line,53,F,11,7,7,9,19,27,20,0,1,6,3,2,4,5,5058
22,far-from-aligned,near-anchor,3,8,2,50,36,pie,53,E,15,12,7,18,22,11,15,6,5,0,1,3,2,4,5059
22,aligned,near-anchor,3,0,2,75,53,pie,53,E,15,14,9,10,22,14,16,5,2,0,6,4,3,1,5060
20,far-from-aligned,far-anchor,5,8,0,25,13,pie,53,D,10,20,13,20,13,3,21,3,5,0,1,6,2,4,5061
30,far-from-aligned,far-anchor,5,8,0,0,8,pie,53,D,3,10,7,30,8,18,24,2,4,3,1,0,5,6,5062
51,far-from-aligned,far-anchor,1,10,1,25,35,line,53,C,3,7,51,17,11,6,5,6,1,4,3,5,2,0,5063
29,far-from-aligned,near-anchor,4,6,1,0,6,line,53,G,23,11,2,6,24,5,29,5,4,6,0,2,3,1,5064
26,far-from-aligned,near-anchor,1,5,1,50,55,pie,53,D,12,14,9,26,11,18,10,3,0,5,4,1,2,6,5065
34,near-aligned,far-anchor,9,1,1,50,15,pie,53,E,14,8,10,17,34,15,2,2,3,6,5,1,0,4,5066
22,near-aligned,near-anchor,3,1,2,25,24,pie,53,C,19,4,22,23,12,8,12,5,3,2,4,0,6,1,5067
44,far-from-aligned,far-anchor,6,6,1,75,37,line,53,G,10,13,18,4,1,10,44,0,2,6,3,5,1,4,5068
29,aligned,near-anchor,4,0,1,25,25,pie,53,A,29,7,22,16,21,4,1,2,6,3,4,0,1,5,5069
24,aligned,near-anchor,1,0,1,100,76,pie,53,C,15,18,24,1,21,14,7,4,5,6,3,0,1,2,5070
27,near-aligned,near-anchor,2,4,2,25,29,line,53,C,20,5,27,5,11,14,18,3,6,2,5,0,4,1,5071
37,near-aligned,far-anchor,12,1,2,75,37,pie,53,F,4,9,11,13,8,37,18,2,0,1,3,6,4,5,5072
30,near-aligned,far-anchor,5,4,0,100,66,pie,53,F,8,9,28,13,4,30,8,4,0,2,3,6,5,1,5073
29,aligned,near-anchor,4,0,1,50,50,line,53,A,29,4,6,16,10,15,20,4,2,6,1,3,5,0,5074
50,far-from-aligned,anchor,0,8,0,50 and 100,42,pie,53,E,9,8,5,9,50,11,8,1,6,2,0,5,3,4,5075
49,far-from-aligned,near-anchor,1,6,1,50,44,line,53,G,8,10,7,11,11,4,49,3,2,6,1,4,0,5,5076
25,near-aligned,anchor,0,1,0,50 and 75,49,pie,53,E,11,23,15,10,25,6,10,6,3,5,1,4,0,2,5077
15,aligned,far-anchor,10,0,0,50,35,pie,53,D,27,10,20,15,6,15,7,4,6,0,2,3,1,5,5078
22,far-from-aligned,near-anchor,3,8,2,75,61,pie,53,D,20,16,5,22,17,17,3,2,1,3,5,6,4,0,5079
29,aligned,near-anchor,4,0,1,25,25,line,53,G,9,18,19,6,3,16,29,1,3,6,4,5,0,2,5080
18,far-from-aligned,far-anchor,7,8,2,75,67,pie,53,F,12,27,2,15,20,18,6,1,3,0,6,2,5,4,5081
53,far-from-aligned,far-anchor,3,8,2,0,8,line,53,E,11,11,5,8,53,7,5,5,3,6,0,1,4,2,5082
48,far-from-aligned,near-anchor,2,5,2,25,20,pie,53,F,10,17,6,3,6,48,10,6,0,3,1,5,2,4,5083
31,far-from-aligned,far-anchor,6,7,1,25,32,pie,53,E,10,5,14,14,31,9,17,1,0,4,5,3,6,2,5084
26,far-from-aligned,near-anchor,1,8,1,50,58,line,53,A,26,15,16,12,16,9,6,5,1,3,2,6,0,4,5085
25,near-aligned,anchor,0,2,0,25 and 50,23,line,53,B,17,25,12,15,5,6,20,0,2,5,4,3,1,6,5086
33,far-from-aligned,far-anchor,8,5,2,0,5,line,53,E,5,3,12,4,33,30,13,0,2,6,4,1,5,3,5087
30,aligned,far-anchor,5,0,0,50,20,pie,53,B,11,30,11,4,16,25,3,6,2,3,1,0,4,5,5088
46,near-aligned,near-anchor,4,1,1,0,1,line,54,E,13,10,8,1,46,16,6,4,5,6,0,1,3,2,5089
46,aligned,near-anchor,4,0,1,25,25,line,54,B,3,46,11,5,11,17,7,2,3,0,4,1,6,5,5090
23,near-aligned,near-anchor,2,2,2,25,23,line,54,D,11,14,9,23,22,9,12,5,1,6,2,4,0,3,5091
32,near-aligned,far-anchor,7,1,2,0,1,pie,54,D,6,19,1,32,21,6,15,4,6,0,1,5,2,3,5092
21,aligned,near-anchor,4,0,1,75,75,line,54,F,17,8,4,5,20,21,25,2,0,6,4,1,5,3,5093
27,near-aligned,near-anchor,2,2,2,50,21,pie,54,B,11,27,12,15,4,17,14,3,2,6,4,1,0,5,5094
33,near-aligned,far-anchor,8,4,2,0,4,pie,54,C,7,31,33,14,6,4,5,4,6,1,3,2,0,5,5095
16,near-aligned,far-anchor,9,2,1,0,2,pie,54,D,3,32,11,16,2,10,26,3,6,2,1,0,4,5,5096
18,near-aligned,far-anchor,7,1,2,100,81,line,54,B,9,18,12,36,3,21,1,4,5,0,2,3,1,6,5097
21,near-aligned,near-anchor,4,2,1,0 and 25,2,line,54,C,31,2,21,9,11,22,4,2,0,1,6,3,5,4,5098
24,aligned,near-anchor,1,0,1,75,75,pie,54,D,26,7,1,24,14,25,3,3,1,6,5,4,2,0,5099
41,far-from-aligned,far-anchor,9,6,1,50,15,line,54,C,4,5,41,7,17,15,11,1,6,2,5,4,3,0,5100
22,far-from-aligned,near-anchor,3,6,2,25,19,pie,54,E,14,10,9,16,22,10,19,4,5,3,6,1,2,0,5101
29,far-from-aligned,near-anchor,4,10,1,50,11,line,54,A,29,7,3,19,16,11,15,1,6,5,4,2,0,3,5102
50,far-from-aligned,anchor,0,7,0,25 and 75,18,pie,54,B,12,50,1,5,13,16,3,3,2,4,1,0,6,5,5103
35,far-from-aligned,far-anchor,10,6,0,75,34,pie,54,E,22,11,4,13,35,7,8,0,6,1,5,3,4,2,5104
29,far-from-aligned,near-anchor,4,6,1,0,6,line,54,A,29,6,7,28,6,19,5,1,3,6,4,0,2,5,5105
31,near-aligned,far-anchor,6,2,1,50,17,line,54,A,31,16,6,4,23,3,17,1,6,4,2,5,3,0,5106
16,near-aligned,far-anchor,9,1,1,50,49,pie,54,A,16,25,12,14,23,6,4,4,3,5,0,6,1,2,5107
31,near-aligned,far-anchor,6,4,1,100,65,pie,54,A,31,9,4,21,11,8,16,5,1,6,2,3,4,0,5108
53,near-aligned,far-anchor,3,2,2,0,2,line,54,B,14,53,4,7,2,4,16,6,1,5,3,0,4,2,5109
25,far-from-aligned,anchor,0,10,0,50 and 75,40,line,54,F,21,7,2,32,6,25,7,6,5,1,2,0,3,4,5110
44,near-aligned,far-anchor,6,3,1,50,9,line,54,D,4,7,11,44,9,12,13,3,6,4,1,0,5,2,5111
22,far-from-aligned,near-anchor,3,10,2,75,63,line,54,C,15,17,22,9,10,11,16,6,0,5,3,4,2,1,5112
29,near-aligned,near-anchor,4,2,1,50,19,line,54,B,19,29,12,15,6,7,12,6,2,5,4,3,1,0,5113
37,aligned,far-anchor,12,0,2,75,38,pie,54,G,5,15,10,9,11,13,37,0,5,6,3,2,1,4,5114
36,far-from-aligned,far-anchor,11,7,1,50 and 100,57,pie,54,D,11,7,2,36,17,13,14,2,6,1,5,0,3,4,5115
25,aligned,anchor,0,0,0,0 and 25,0,line,54,B,25,25,16,4,8,16,6,3,0,6,1,4,2,5,5116
25,near-aligned,anchor,0,1,0,50 and 75,49,pie,54,F,16,17,9,21,10,25,2,5,2,3,0,6,4,1,5117
26,far-from-aligned,near-anchor,1,12,1,50 and 100,62,line,54,B,20,26,12,16,12,7,7,3,5,1,4,6,2,0,5118
22,far-from-aligned,near-anchor,3,8,2,75,67,line,54,A,22,14,21,6,11,15,11,5,0,1,3,6,4,2,5119
37,aligned,far-anchor,12,0,2,100,63,line,54,E,27,12,8,10,37,1,5,3,1,4,5,6,2,0,5120
53,far-from-aligned,far-anchor,3,7,2,0,7,pie,54,C,8,7,53,2,7,13,10,4,0,1,5,2,6,3,5121
30,near-aligned,far-anchor,5,2,0,25,23,pie,54,B,10,30,12,13,14,11,10,4,2,5,0,3,6,1,5122
23,far-from-aligned,near-anchor,2,8,2,50,42,pie,54,A,23,10,12,15,15,9,16,3,4,0,1,2,6,5,5123
36,near-aligned,far-anchor,11,3,1,100,61,line,54,C,3,19,36,12,12,8,10,6,4,5,2,1,3,0,5124
54,far-from-aligned,far-anchor,4,6,1,75,15,pie,54,E,10,5,7,15,54,5,4,1,0,5,6,2,4,3,5125
48,far-from-aligned,near-anchor,2,8,2,50,10,pie,54,B,2,48,10,15,4,2,19,4,1,0,2,6,5,3,5126
50,near-aligned,anchor,0,1,0,50 and 100,49,line,54,G,14,4,1,15,9,7,50,1,4,6,3,2,0,5,5127
20,near-aligned,far-anchor,5,1,0,0,1,pie,54,B,11,20,1,15,26,10,17,3,1,0,5,2,4,6,5128
35,far-from-aligned,far-anchor,10,7,0,75,33,pie,54,C,15,9,35,8,10,15,8,4,5,3,2,1,0,6,5129
25,aligned,anchor,0,0,0,50 and 75,50,pie,54,F,28,11,16,9,2,25,9,3,0,6,5,2,4,1,5130
20,far-from-aligned,far-anchor,5,5,0,75,60,line,54,E,17,15,9,13,20,7,19,2,1,0,5,4,6,3,5131
51,aligned,far-anchor,1,0,1,75,24,line,54,E,7,13,4,3,51,13,9,1,0,2,6,3,5,4,5132
33,near-aligned,far-anchor,8,1,2,75,41,line,54,D,11,17,16,33,9,4,10,2,3,6,4,1,0,5,5133
42,aligned,far-anchor,8,0,2,50,8,line,54,F,14,11,6,8,10,42,9,2,4,6,0,5,1,3,5134
46,aligned,near-anchor,4,0,1,0,0,pie,54,F,14,6,4,6,12,46,12,4,3,1,2,5,0,6,5135
28,near-aligned,near-anchor,3,1,2,50,21,pie,54,F,3,31,10,15,6,28,7,6,5,3,1,0,2,4,5136
46,near-aligned,near-anchor,4,1,1,50,49,pie,54,D,5,21,3,46,10,6,9,6,3,4,5,2,1,0,5137
47,near-aligned,near-anchor,3,2,2,25,23,line,54,C,12,9,47,8,6,9,9,6,4,3,2,1,5,0,5138
21,aligned,near-anchor,4,0,1,50,29,pie,54,D,5,12,5,21,20,24,13,3,5,0,2,4,1,6,5139
26,far-from-aligned,near-anchor,1,11,1,0,11,line,54,A,26,16,4,5,12,11,26,1,4,2,3,5,0,6,5140
33,near-aligned,far-anchor,8,4,2,25 and 50,21,line,54,B,19,33,6,2,25,10,5,1,2,4,0,6,3,5,5141
50,aligned,anchor,0,0,0,0 and 50,0,pie,54,C,7,8,50,2,16,4,13,4,3,0,5,6,2,1,5142
27,aligned,near-anchor,2,0,2,50,23,pie,54,A,27,6,19,17,12,12,7,2,1,5,0,6,3,4,5143
42,aligned,far-anchor,8,0,2,100,58,line,54,C,6,3,42,13,3,22,11,0,3,6,5,1,2,4,5144
41,aligned,far-anchor,9,0,1,50,50,pie,54,E,7,2,9,9,41,11,21,2,4,6,0,5,1,3,5145
20,aligned,far-anchor,5,0,0,50,50,pie,54,D,12,12,26,20,21,4,5,1,0,6,4,3,5,2,5146
23,aligned,near-anchor,2,0,2,25,25,line,54,E,9,22,14,11,23,10,11,5,4,0,1,2,6,3,5147
50,aligned,anchor,0,0,0,50 and 100,50,line,54,D,4,17,7,50,9,8,5,3,0,4,6,1,5,2,5148
55,aligned,far-anchor,5,0,0,100,45,pie,54,F,15,10,3,3,6,55,8,3,2,0,4,5,6,1,5149
26,near-aligned,near-anchor,1,2,1,75,47,line,54,F,11,7,17,9,20,26,10,1,2,6,3,0,4,5,5150
54,far-from-aligned,far-anchor,4,9,1,75,12,line,54,E,11,14,2,7,54,9,3,4,3,6,5,2,1,0,5151
40,aligned,far-anchor,10,0,0,75,35,pie,54,B,2,40,12,10,12,13,11,1,4,6,2,0,5,3,5152
19,aligned,far-anchor,6,0,1,25,6,line,54,E,6,5,25,8,19,12,25,0,4,3,6,1,2,5,5153
48,far-from-aligned,near-anchor,2,10,2,25,15,pie,54,D,11,16,10,48,3,8,4,0,3,5,2,6,4,1,5154
41,near-aligned,far-anchor,9,2,1,0,2,line,54,E,13,13,2,11,41,2,18,5,2,0,4,1,6,3,5155
35,far-from-aligned,far-anchor,10,6,0,100,59,pie,54,A,35,6,14,20,7,10,8,5,6,4,3,2,0,1,5156
28,far-from-aligned,near-anchor,3,6,2,25,31,pie,54,A,28,10,13,23,10,11,5,3,1,5,6,2,0,4,5157
37,aligned,far-anchor,12,0,2,50,13,pie,54,A,37,4,7,13,18,15,6,1,3,2,0,4,6,5,5158
27,near-aligned,near-anchor,2,4,2,100,69,pie,54,C,6,12,27,4,22,9,20,4,1,5,6,2,0,3,5159
43,far-from-aligned,far-anchor,7,5,2,50,45,line,54,A,43,7,2,12,13,6,17,5,0,2,6,1,4,3,5160
25,near-aligned,anchor,0,1,0,0 and 25,1,pie,54,A,25,3,21,9,32,1,9,1,5,2,3,6,0,4,5161
25,near-aligned,anchor,0,1,0,50 and 75,49,line,54,B,11,25,6,10,22,3,23,2,4,1,0,3,6,5,5162
16,far-from-aligned,far-anchor,9,6,1,75,65,line,54,D,16,19,18,16,9,20,2,0,6,1,5,2,4,3,5163
28,far-from-aligned,near-anchor,3,6,2,75,41,pie,54,A,28,18,9,9,16,6,14,3,0,4,2,6,5,1,5164
53,far-from-aligned,far-anchor,3,9,2,25,34,line,54,F,14,10,10,8,3,53,2,2,5,1,3,6,4,0,5165
25,far-from-aligned,anchor,0,7,0,25 and 50,18,line,54,B,3,25,10,28,18,9,7,3,1,4,6,0,5,2,5166
48,far-from-aligned,near-anchor,2,6,2,25,19,line,54,F,3,16,3,7,12,48,11,6,5,3,0,1,2,4,5167
29,aligned,near-anchor,4,0,1,25,25,pie,54,A,29,8,11,7,25,14,6,2,4,0,5,3,1,6,5168
25,far-from-aligned,anchor,0,6,0,0 and 25,6,pie,54,F,15,5,7,6,37,25,5,4,3,6,0,5,1,2,5169
33,far-from-aligned,far-anchor,8,6,2,25,31,pie,54,C,9,13,33,14,9,16,6,4,6,3,5,1,0,2,5170
41,aligned,far-anchor,9,0,1,25,25,line,54,C,7,7,41,6,10,8,21,4,1,3,6,2,0,5,5171
21,aligned,near-anchor,4,0,1,50,50,line,54,G,5,5,28,28,12,1,21,0,3,6,1,2,5,4,5172
18,far-from-aligned,far-anchor,7,8,2,25,17,line,54,E,16,17,12,10,18,19,8,4,0,3,2,1,6,5,5173
48,near-aligned,near-anchor,2,1,2,25 and 75,26,pie,54,G,7,10,10,6,6,13,48,6,1,0,4,2,5,3,5174
35,far-from-aligned,far-anchor,10,6,0,50,9,line,54,B,17,35,9,2,10,15,12,4,1,0,2,5,6,3,5175
35,near-aligned,far-anchor,10,4,0,0,4,pie,54,B,12,35,16,7,4,17,9,6,1,3,4,0,5,2,5176
37,far-from-aligned,far-anchor,12,6,2,50,7,pie,54,C,8,5,37,3,7,35,5,5,4,1,3,0,2,6,5177
40,near-aligned,far-anchor,10,4,0,50,6,line,54,F,5,8,6,8,6,40,27,2,6,0,3,5,1,4,5178
32,far-from-aligned,far-anchor,7,6,2,50,56,line,54,G,3,5,8,14,12,26,32,2,3,0,1,6,4,5,5179
28,aligned,near-anchor,3,0,2,25,25,line,54,F,15,23,10,5,4,28,15,4,6,1,3,5,2,0,5180
45,far-from-aligned,far-anchor,5,5,0,50,45,pie,54,A,45,14,6,15,10,3,7,5,2,0,4,6,3,1,5181
49,far-from-aligned,near-anchor,1,6,1,75,32,pie,54,B,8,49,6,6,12,13,6,0,4,1,5,2,6,3,5182
34,near-aligned,far-anchor,9,2,1,50,48,pie,54,E,17,12,3,10,34,18,6,3,6,1,2,4,0,5,5183
29,near-aligned,near-anchor,4,3,1,50,53,pie,54,B,19,29,3,4,17,14,14,2,4,3,5,0,1,6,5184
53,far-from-aligned,far-anchor,3,7,2,100,40,pie,55,G,8,7,9,6,10,7,53,0,1,3,4,2,6,5,5185
49,aligned,near-anchor,1,0,1,100,51,line,55,G,3,17,5,5,3,18,49,4,1,3,0,2,5,6,5186
21,far-from-aligned,near-anchor,4,6,1,50,35,pie,55,D,12,3,10,21,19,13,22,4,0,1,3,6,5,2,5187
32,aligned,far-anchor,7,0,2,25,25,line,55,G,4,12,7,22,10,13,32,3,0,6,5,4,1,2,5188
25,near-aligned,anchor,0,2,0,25 and 50,23,line,55,E,26,14,1,9,25,10,15,3,1,6,0,2,5,4,5189
38,near-aligned,far-anchor,12,3,2,100,59,line,55,B,4,38,8,3,18,13,16,4,5,1,6,3,0,2,5190
20,aligned,far-anchor,5,0,0,25,25,pie,55,G,4,20,5,7,20,24,20,5,4,0,6,1,3,2,5191
29,near-aligned,near-anchor,4,2,1,25 and 50,23,pie,55,E,16,12,12,10,29,13,8,6,4,5,1,2,0,3,5192
19,near-aligned,far-anchor,6,2,1,75,73,line,55,F,8,15,10,6,9,19,33,6,1,4,0,3,5,2,5193
47,aligned,near-anchor,3,0,2,100,53,line,55,F,12,10,10,11,2,47,8,5,1,3,4,2,6,0,5194
52,far-from-aligned,far-anchor,2,9,2,75,14,pie,55,F,11,4,3,2,11,52,17,0,4,1,6,3,2,5,5195
25,far-from-aligned,anchor,0,9,0,0 and 25,9,pie,55,D,12,12,8,25,16,18,9,6,3,5,1,4,2,0,5196
48,far-from-aligned,near-anchor,2,5,2,25,20,pie,55,B,2,48,9,9,9,11,12,3,2,1,5,4,0,6,5197
18,near-aligned,far-anchor,7,3,2,25,22,pie,55,C,4,18,18,11,19,14,16,0,1,2,6,4,3,5,5198
25,aligned,anchor,0,0,0,0 and 25,0,line,55,E,20,15,13,21,25,1,5,2,1,3,4,0,6,5,5199
29,near-aligned,near-anchor,4,2,1,100,69,pie,55,E,1,31,2,17,29,12,8,1,3,6,0,5,2,4,5200
39,near-aligned,far-anchor,11,3,1,25,22,line,55,E,4,26,4,11,39,11,5,6,3,4,1,2,0,5,5201
50,far-from-aligned,anchor,0,7,0,50 and 100,43,line,55,G,8,8,7,7,19,1,50,4,1,0,6,2,3,5,5202
47,far-from-aligned,near-anchor,3,5,2,50,45,line,55,D,8,9,8,47,5,8,15,6,2,1,5,3,4,0,5203
46,near-aligned,near-anchor,4,4,1,50,46,line,55,E,6,8,19,8,46,5,8,4,6,3,2,5,1,0,5204
40,aligned,far-anchor,10,0,0,100,60,line,55,A,40,7,19,4,14,7,9,6,1,3,5,4,0,2,5205
42,near-aligned,far-anchor,8,1,2,100,57,line,55,G,14,7,1,5,10,21,42,3,2,6,4,0,1,5,5206
25,aligned,anchor,0,0,0,25 and 50,25,line,55,G,6,1,35,11,8,14,25,5,4,3,1,6,0,2,5207
50,aligned,anchor,0,0,0,25 and 75,25,pie,55,D,13,1,5,50,11,13,7,6,2,5,3,1,0,4,5208
19,near-aligned,far-anchor,6,3,1,0 and 25,3,line,55,D,17,3,24,19,9,13,15,5,0,2,1,3,6,4,5209
26,far-from-aligned,near-anchor,1,9,1,50,59,pie,55,A,26,5,15,19,9,9,17,5,2,6,1,0,4,3,5210
