selectedPart,alignmentCategory,anchorCategory,anchorDistance,alignmentDistance,round5Distance,alignmentType,alignmentPosition,chartType,UID,selectedLabel,A,B,C,D,E,F,G,A_ind,B_ind,C_ind,D_ind,E_ind,F_ind,G_ind,questionID
32,aligned,far-anchor,7,0,2,50,18,line,15,B,19,32,11,11,7,8,12,4,2,3,1,0,6,5,1353
50,aligned,anchor,0,0,0,50 and 100,50,pie,15,F,18,1,2,14,6,50,9,1,0,2,4,5,6,3,1354
26,aligned,near-anchor,1,0,1,75,49,line,15,F,15,10,12,19,6,26,12,1,2,0,6,5,4,3,1355
21,aligned,near-anchor,4,0,1,50,50,pie,15,F,12,23,8,22,7,21,7,3,0,1,5,6,4,2,1356
26,far-from-aligned,near-anchor,1,12,1,25 and 75,37,pie,15,E,7,18,16,14,26,12,7,2,1,6,4,3,0,5,1357
28,far-from-aligned,near-anchor,3,8,2,25,33,line,15,F,4,8,11,18,7,28,24,6,2,5,0,1,3,4,1358
50,aligned,anchor,0,0,0,50 and 100,50,line,15,E,5,5,1,15,50,23,1,5,1,4,2,6,3,0,1359
23,near-aligned,near-anchor,2,3,2,75,72,pie,15,E,5,14,24,5,23,3,26,6,0,3,1,5,2,4,1360
49,far-from-aligned,near-anchor,1,11,1,50,39,pie,15,B,20,49,5,9,12,1,4,2,5,0,1,6,4,3,1361
24,aligned,near-anchor,1,0,1,75,51,line,15,E,9,16,20,4,24,13,14,6,5,0,3,4,1,2,1362
22,far-from-aligned,near-anchor,3,6,2,50,34,pie,15,F,6,25,14,5,4,22,24,0,5,4,6,2,3,1,1363
48,near-aligned,near-anchor,2,2,2,25,23,pie,15,C,1,9,48,7,21,2,12,6,2,3,5,4,1,0,1364
48,aligned,near-anchor,2,0,2,0,0,pie,15,A,48,19,7,10,1,7,8,0,5,4,6,3,2,1,1365
24,near-aligned,near-anchor,1,1,1,75,52,pie,15,G,6,18,22,7,16,7,24,5,6,1,2,0,3,4,1366
52,near-aligned,far-anchor,2,3,2,25,28,line,15,C,10,8,52,10,3,8,9,6,1,4,5,0,2,3,1367
50,far-from-aligned,anchor,0,5,0,25 and 75,20,pie,15,C,3,16,50,4,7,4,16,6,0,2,1,4,3,5,1368
36,far-from-aligned,far-anchor,11,5,1,25,20,pie,15,C,12,3,36,12,14,17,6,5,0,2,3,6,1,4,1369
42,aligned,far-anchor,8,0,2,25,25,pie,15,C,13,8,42,8,4,16,9,1,6,3,2,0,4,5,1370
55,far-from-aligned,far-anchor,5,8,0,75,12,pie,15,F,13,10,8,10,2,55,2,3,4,5,1,6,2,0,1371
27,far-from-aligned,near-anchor,2,9,2,25,34,pie,15,D,9,18,11,27,5,12,18,5,0,1,3,2,4,6,1372
36,aligned,far-anchor,11,0,1,0,0,pie,15,B,4,36,9,11,15,23,2,6,0,4,1,3,2,5,1373
30,near-aligned,far-anchor,5,2,0,0,2,pie,15,D,4,14,19,30,25,6,2,4,6,5,1,3,2,0,1374
48,aligned,near-anchor,2,0,2,50,2,line,15,A,48,14,7,2,11,10,8,1,3,6,0,5,4,2,1375
47,far-from-aligned,near-anchor,3,6,2,50,9,pie,15,F,12,10,4,9,9,47,9,3,4,6,0,2,1,5,1376
48,aligned,near-anchor,2,0,2,50,2,line,15,G,14,9,2,24,1,2,48,3,4,0,6,2,5,1,1377
28,far-from-aligned,near-anchor,3,6,2,100,66,pie,15,B,14,28,19,7,15,11,6,4,5,2,1,0,3,6,1378
25,far-from-aligned,anchor,0,9,0,25 and 50,16,line,15,C,22,6,25,9,7,16,15,6,2,1,3,5,0,4,1379
20,near-aligned,far-anchor,5,2,0,100,78,line,15,E,2,16,22,20,20,14,6,6,4,2,0,5,1,3,1380
53,near-aligned,far-anchor,3,4,2,100,43,line,15,A,53,8,15,11,5,4,4,5,1,4,2,3,6,0,1381
34,far-from-aligned,far-anchor,9,7,1,75,34,line,15,D,11,17,10,34,6,9,13,1,2,4,3,0,6,5,1382
25,far-from-aligned,anchor,0,11,0,50 and 75,39,line,15,F,8,17,18,5,14,25,13,0,4,2,6,5,3,1,1383
24,aligned,near-anchor,1,0,1,25,25,pie,15,G,19,13,4,17,15,8,24,3,4,6,1,5,0,2,1384
42,aligned,far-anchor,8,0,2,75,33,line,15,G,5,12,5,13,8,15,42,4,0,5,1,2,6,3,1385
39,aligned,far-anchor,11,0,1,75,36,pie,15,C,17,8,39,4,17,7,8,5,6,4,3,2,1,0,1386
24,near-aligned,near-anchor,1,2,1,50,48,pie,15,C,14,12,24,5,17,9,19,2,1,4,0,3,6,5,1387
34,near-aligned,far-anchor,9,1,1,25,24,pie,15,A,34,5,21,8,13,3,16,2,3,0,4,6,1,5,1388
27,near-aligned,near-anchor,2,2,2,100,71,line,15,C,4,8,27,2,19,5,35,3,1,5,6,2,4,0,1389
22,near-aligned,near-anchor,3,2,2,50,48,line,15,F,6,21,16,20,10,22,5,3,0,1,5,6,4,2,1390
17,aligned,far-anchor,8,0,2,0,0,line,15,F,8,6,15,16,22,17,16,5,6,1,2,4,0,3,1391
26,far-from-aligned,near-anchor,1,5,1,100,69,line,15,D,17,1,5,26,19,17,15,3,0,6,5,1,4,2,1392
42,aligned,far-anchor,8,0,2,50,8,line,15,A,42,2,8,13,11,13,11,1,5,0,4,3,6,2,1393
15,near-aligned,far-anchor,10,1,0,100,84,line,15,A,15,1,18,6,21,15,24,5,6,2,3,0,4,1,1394
17,far-from-aligned,far-anchor,8,7,2,25,18,pie,15,A,17,18,16,8,5,18,18,1,3,2,4,6,0,5,1395
55,far-from-aligned,far-anchor,5,8,0,75,12,line,15,D,9,12,7,55,5,5,7,3,4,1,2,5,0,6,1396
21,aligned,near-anchor,4,0,1,25,4,pie,15,B,25,21,10,23,2,15,4,2,1,3,5,6,4,0,1397
37,near-aligned,far-anchor,12,2,2,0,2,pie,15,D,10,14,2,37,8,20,9,4,5,0,1,3,6,2,1398
29,near-aligned,near-anchor,4,2,1,50,19,line,15,C,14,18,29,8,10,9,12,5,3,2,4,1,0,6,1399
27,near-aligned,near-anchor,2,2,2,50,21,pie,15,F,6,26,4,1,15,27,21,0,5,3,4,1,2,6,1400
25,aligned,anchor,0,0,0,50 and 75,50,pie,15,C,20,16,25,9,13,9,8,1,6,4,5,0,3,2,1401
40,far-from-aligned,far-anchor,10,5,0,25 and 75,30,pie,15,C,9,3,40,6,15,11,16,2,5,3,0,1,6,4,1402
48,far-from-aligned,near-anchor,2,10,2,50,40,pie,15,E,5,12,6,14,48,3,12,4,6,2,1,5,0,3,1403
18,far-from-aligned,far-anchor,7,8,2,25,15,line,15,B,28,18,17,3,15,7,12,3,1,5,6,0,4,2,1404
36,far-from-aligned,far-anchor,11,5,1,50,9,pie,15,C,9,11,36,19,8,9,8,0,6,1,2,4,3,5,1405
41,aligned,far-anchor,9,0,1,0,0,line,15,D,9,13,5,41,9,14,9,3,5,2,0,6,1,4,1406
53,far-from-aligned,far-anchor,3,10,2,25,35,line,15,F,8,4,9,8,8,53,10,1,5,3,2,6,4,0,1407
29,aligned,near-anchor,4,0,1,50,50,pie,15,A,29,6,9,12,15,7,22,4,2,5,6,0,1,3,1408
28,aligned,near-anchor,3,0,2,50,50,line,15,F,21,14,8,14,8,28,7,2,1,6,5,3,4,0,1409
38,near-aligned,far-anchor,12,3,2,50,47,line,15,B,8,38,15,15,14,6,4,0,5,4,6,3,1,2,1410
50,aligned,anchor,0,0,0,25 and 75,25,line,15,B,10,50,7,16,2,4,11,2,3,5,6,4,1,0,1411
53,far-from-aligned,far-anchor,3,6,2,100,41,line,15,A,53,9,6,5,5,9,13,5,2,6,0,3,4,1,1412
16,near-aligned,far-anchor,9,1,1,25,8,pie,15,F,12,24,9,13,8,16,18,4,3,2,6,0,1,5,1413
55,far-from-aligned,far-anchor,5,8,0,0,8,line,15,B,1,55,2,25,6,3,8,5,1,2,3,6,4,0,1414
25,near-aligned,anchor,0,1,0,50 and 75,49,line,15,D,21,4,17,25,5,23,5,5,2,3,4,6,0,1,1415
21,far-from-aligned,near-anchor,4,9,1,75,66,line,15,D,13,4,9,21,1,30,22,6,2,0,5,3,4,1,1416
38,far-from-aligned,far-anchor,12,6,2,50,44,pie,15,G,19,8,14,5,10,6,38,3,5,2,1,6,0,4,1417
18,near-aligned,far-anchor,7,3,2,25,4,line,15,E,28,4,6,18,18,22,4,3,6,2,4,1,5,0,1418
38,far-from-aligned,far-anchor,12,5,2,25,20,pie,15,D,10,12,13,38,7,8,12,3,4,1,2,0,5,6,1419
29,near-aligned,near-anchor,4,1,1,0,1,line,15,F,1,16,11,26,6,29,11,0,5,2,3,4,1,6,1420
22,far-from-aligned,near-anchor,3,6,2,50,34,line,15,D,2,3,10,22,18,24,21,4,0,1,3,6,5,2,1421
35,far-from-aligned,far-anchor,10,5,0,50,55,pie,15,A,35,17,15,13,5,5,10,5,0,1,3,2,4,6,1422
53,near-aligned,far-anchor,3,4,2,75,18,pie,15,A,53,11,7,7,4,1,17,2,1,5,0,6,3,4,1423
43,far-from-aligned,far-anchor,7,5,2,50,12,line,15,C,2,12,43,11,8,9,15,2,0,1,6,4,3,5,1424
30,far-from-aligned,far-anchor,5,7,0,100,63,pie,15,D,12,10,7,30,8,23,10,4,3,6,5,2,1,0,1425
25,near-aligned,anchor,0,2,0,50 and 75,48,line,15,A,25,21,6,7,7,19,15,4,6,5,0,3,2,1,1426
32,near-aligned,far-anchor,7,4,2,100,64,pie,15,G,4,14,19,11,4,16,32,2,4,1,0,6,3,5,1427
55,far-from-aligned,far-anchor,5,8,0,75,12,line,15,A,55,6,9,11,5,7,7,2,4,3,5,1,0,6,1428
25,far-from-aligned,anchor,0,11,0,50 and 75,39,pie,15,F,11,12,13,10,12,25,17,6,5,4,0,1,3,2,1429
55,near-aligned,far-anchor,5,4,0,75,16,line,15,A,55,2,3,11,11,5,13,2,6,5,3,0,1,4,1430
36,aligned,far-anchor,11,0,1,25,25,pie,15,A,36,7,14,11,8,16,8,2,4,1,0,5,3,6,1431
25,near-aligned,anchor,0,3,0,75 and 100,72,pie,15,B,3,25,8,27,14,6,17,6,5,2,3,4,0,1,1432
52,near-aligned,far-anchor,2,3,2,100,45,pie,15,E,12,1,3,17,52,10,5,4,3,6,0,5,2,1,1433
47,near-aligned,near-anchor,3,1,2,25,24,pie,15,F,10,11,9,10,9,47,4,2,6,4,0,5,3,1,1434
48,far-from-aligned,near-anchor,2,8,2,25,17,line,15,A,48,17,14,9,3,4,5,2,3,1,5,0,4,6,1435
18,aligned,far-anchor,7,0,2,100,82,pie,15,D,16,9,18,18,20,10,9,1,4,3,6,2,0,5,1436
40,near-aligned,far-anchor,10,3,0,50,47,line,15,C,10,6,40,10,13,8,13,4,3,5,1,0,2,6,1437
41,far-from-aligned,far-anchor,9,6,1,50,15,line,15,A,41,7,18,8,7,6,13,2,5,3,0,1,4,6,1438
49,far-from-aligned,near-anchor,1,9,1,25,16,line,15,B,12,49,10,1,4,1,23,1,2,3,6,0,4,5,1439
19,aligned,far-anchor,6,0,1,0,0,pie,15,D,3,12,38,19,13,5,10,2,5,1,0,3,4,6,1440
22,far-from-aligned,near-anchor,3,11,2,50 and 50,39,line,16,F,8,18,11,20,10,22,11,4,0,5,6,2,3,1,1441
22,near-aligned,near-anchor,3,2,2,25,23,pie,16,B,18,22,10,7,13,16,14,3,2,0,4,1,6,5,1442
20,aligned,far-anchor,5,0,0,50,50,line,16,D,18,27,5,20,25,2,3,2,6,0,4,1,3,5,1443
37,far-from-aligned,far-anchor,12,5,2,0,5,pie,16,B,2,37,7,5,18,21,10,4,1,6,0,5,2,3,1444
53,near-aligned,far-anchor,3,3,2,25,28,pie,16,B,9,53,10,6,9,10,3,5,4,6,1,3,2,0,1445
38,near-aligned,far-anchor,12,1,2,100,61,pie,16,A,38,13,15,9,4,20,1,5,0,3,4,1,2,6,1446
20,near-aligned,far-anchor,5,3,0,75,72,line,16,B,7,20,14,8,17,26,8,3,5,0,6,4,1,2,1447
46,near-aligned,near-anchor,4,2,1,25 and 75,27,pie,16,A,46,13,8,2,6,14,11,3,6,5,2,4,1,0,1448
26,far-from-aligned,near-anchor,1,11,1,50,61,pie,16,E,13,20,7,17,26,4,13,3,4,2,0,5,1,6,1449
54,near-aligned,far-anchor,4,1,1,100,45,pie,16,F,2,7,1,8,15,54,13,1,3,6,4,2,5,0,1450
30,aligned,far-anchor,5,0,0,100,70,pie,16,D,15,11,4,30,26,4,10,4,2,3,6,5,1,0,1451
42,aligned,far-anchor,8,0,2,25,25,line,16,G,19,8,6,5,14,6,42,5,4,6,2,0,1,3,1452
21,near-aligned,near-anchor,4,1,1,25,24,pie,16,G,10,28,12,5,18,6,21,4,6,5,3,1,0,2,1453
24,far-from-aligned,near-anchor,1,8,1,50,42,line,16,C,15,16,24,4,14,9,18,0,4,3,6,5,2,1,1454
15,far-from-aligned,far-anchor,10,7,0,50,42,line,16,D,15,16,15,15,22,12,5,1,5,6,3,0,4,2,1455
18,aligned,far-anchor,7,0,2,25,7,line,16,G,10,13,7,39,3,10,18,4,5,0,2,3,6,1,1456
23,far-from-aligned,near-anchor,2,5,2,50,45,line,16,B,15,23,9,6,26,17,4,5,4,1,0,2,6,3,1457
28,near-aligned,near-anchor,3,2,2,50,20,line,16,G,16,13,8,14,7,14,28,4,0,5,6,1,3,2,1458
50,far-from-aligned,anchor,0,11,0,50 and 100,39,pie,16,F,1,13,11,4,11,50,10,4,0,6,3,1,5,2,1459
19,aligned,far-anchor,6,0,1,50,50,line,16,C,18,9,19,11,17,13,13,6,2,4,0,1,5,3,1460
17,near-aligned,far-anchor,8,3,2,75,72,pie,16,E,11,16,23,6,17,16,11,6,3,1,0,5,2,4,1461
23,aligned,near-anchor,2,0,2,50,27,line,16,E,18,7,9,25,23,6,12,0,3,1,4,2,5,6,1462
25,far-from-aligned,anchor,0,7,0,50 and 75,43,pie,16,A,25,5,19,2,25,12,12,3,6,0,4,5,2,1,1463
45,near-aligned,far-anchor,5,1,0,75,29,line,16,A,45,9,11,12,13,8,2,3,2,4,1,5,0,6,1464
16,far-from-aligned,far-anchor,9,5,1,50,39,line,16,C,24,10,16,28,3,14,5,0,1,3,4,6,5,2,1465
40,far-from-aligned,far-anchor,10,5,0,50,45,pie,16,D,9,23,7,40,6,9,6,3,2,0,4,1,5,6,1466
22,far-from-aligned,near-anchor,3,6,2,75,59,pie,16,E,12,5,9,5,22,19,28,0,3,4,2,5,6,1,1467
50,near-aligned,anchor,0,2,0,25 and 75,23,pie,16,E,7,14,8,6,50,8,7,5,4,0,6,3,1,2,1468
33,aligned,far-anchor,8,0,2,75,42,pie,16,B,10,33,18,7,3,15,14,3,4,6,5,0,2,1,1469
17,far-from-aligned,far-anchor,8,5,2,75,70,pie,16,G,13,7,18,20,5,20,17,6,4,1,3,0,2,5,1470
27,aligned,near-anchor,2,0,2,100,73,line,16,A,27,4,12,2,20,27,8,6,1,4,5,0,3,2,1471
40,near-aligned,far-anchor,10,1,0,50,9,line,16,G,11,9,22,5,7,6,40,6,0,2,5,3,4,1,1472
46,near-aligned,near-anchor,4,4,1,25,21,pie,16,C,15,5,46,12,7,9,6,3,4,2,0,5,1,6,1473
22,aligned,near-anchor,3,0,2,25,3,pie,16,B,17,22,12,3,9,19,18,5,1,6,0,4,2,3,1474
15,far-from-aligned,far-anchor,10,5,0,75,65,pie,16,E,20,13,13,4,15,5,30,6,1,4,3,5,0,2,1475
48,far-from-aligned,near-anchor,2,5,2,75,32,line,16,E,10,5,10,16,48,6,5,6,3,5,1,4,0,2,1476
41,far-from-aligned,far-anchor,9,5,1,50,45,line,16,A,41,3,7,14,4,7,24,5,4,3,6,2,1,0,1477
50,near-aligned,anchor,0,4,0,25 and 75,21,pie,16,F,13,9,10,10,2,50,6,6,0,4,2,1,3,5,1478
23,aligned,near-anchor,2,0,2,100,77,line,16,B,16,23,5,11,10,30,5,1,6,0,2,4,3,5,1479
43,aligned,far-anchor,7,0,2,100,57,pie,16,D,17,5,11,43,11,4,9,2,5,1,6,0,3,4,1480
31,far-from-aligned,far-anchor,6,9,1,100,60,line,16,B,13,31,4,9,8,20,15,2,5,0,6,3,4,1,1481
54,far-from-aligned,far-anchor,4,10,1,25,35,pie,16,G,11,7,10,4,10,4,54,6,2,1,4,3,0,5,1482
28,near-aligned,near-anchor,3,3,2,75,44,line,16,D,13,10,1,28,21,18,9,0,6,3,4,2,5,1,1483
23,far-from-aligned,near-anchor,2,9,2,75,61,line,16,E,6,12,5,23,23,16,15,2,0,4,3,5,6,1,1484
43,far-from-aligned,far-anchor,7,5,2,50,12,line,16,G,9,5,4,8,12,19,43,2,4,5,3,0,6,1,1485
20,near-aligned,far-anchor,5,2,0,75,53,pie,16,C,3,16,20,34,11,14,2,1,6,4,2,5,3,0,1486
50,aligned,anchor,0,0,0,25 and 75,25,line,16,D,11,4,13,50,8,11,3,2,4,6,3,5,0,1,1487
28,near-aligned,near-anchor,3,3,2,50,53,line,16,D,7,15,5,28,9,14,22,1,2,6,4,0,5,3,1488
29,far-from-aligned,near-anchor,4,10,1,0,10,pie,16,C,10,12,29,6,11,26,6,0,6,1,2,3,4,5,1489
25,near-aligned,anchor,0,4,0,75 and 100,71,line,16,E,7,25,20,11,25,4,8,2,0,3,4,5,6,1,1490
31,far-from-aligned,far-anchor,6,9,1,100,60,line,16,E,13,4,9,3,31,33,7,3,4,6,0,5,1,2,1491
36,far-from-aligned,far-anchor,11,7,1,50 and 100,57,pie,16,B,7,36,11,18,10,14,4,6,5,2,4,3,1,0,1492
49,near-aligned,near-anchor,1,1,1,75,27,line,16,E,8,13,13,11,49,3,3,6,1,4,2,3,0,5,1493
28,aligned,near-anchor,3,0,2,0,0,pie,16,F,7,4,4,24,30,28,3,2,1,3,6,4,0,5,1494
33,near-aligned,far-anchor,8,4,2,50,54,line,16,C,7,3,33,23,10,11,13,0,3,5,2,4,1,6,1495
46,far-from-aligned,near-anchor,4,8,1,25,17,pie,16,B,19,46,5,12,10,5,3,5,2,3,0,6,1,4,1496
36,near-aligned,far-anchor,11,4,1,50,10,line,16,D,13,4,13,36,7,17,10,4,5,2,1,3,6,0,1497
25,aligned,anchor,0,0,0,75 and 100,75,pie,16,A,25,13,14,13,8,6,21,6,0,5,3,2,4,1,1498
46,near-aligned,near-anchor,4,4,1,25,21,pie,16,D,5,6,2,46,20,3,18,3,6,5,2,4,0,1,1499
27,near-aligned,near-anchor,2,3,2,75,45,pie,16,B,6,27,10,19,5,24,9,3,4,0,6,2,1,5,1500
47,far-from-aligned,near-anchor,3,7,2,50,43,pie,16,G,7,8,11,8,9,10,47,1,4,2,0,3,6,5,1501
32,near-aligned,far-anchor,7,4,2,75,39,pie,16,D,14,3,12,32,12,6,21,5,4,2,3,6,0,1,1502
45,far-from-aligned,far-anchor,5,10,0,50 and 75,40,pie,16,G,8,8,12,7,10,10,45,5,1,3,6,2,0,4,1503
50,far-from-aligned,anchor,0,7,0,25 and 75,18,line,16,A,50,2,6,10,7,13,12,2,3,0,4,6,5,1,1504
25,near-aligned,anchor,0,4,0,50 and 75,46,line,16,C,10,19,25,5,19,13,9,5,6,4,2,0,3,1,1505
34,aligned,far-anchor,9,0,1,50,16,pie,16,B,9,34,16,16,9,8,8,4,1,2,0,6,5,3,1506
17,near-aligned,far-anchor,8,4,2,0 and 25,4,line,16,D,12,34,5,17,17,4,11,4,3,2,1,5,0,6,1507
16,near-aligned,far-anchor,9,4,1,0,4,line,16,C,14,35,16,12,5,14,4,4,5,1,6,2,3,0,1508
23,far-from-aligned,near-anchor,2,6,2,50,44,line,16,E,8,14,15,4,23,17,19,0,5,6,4,3,2,1,1509
45,near-aligned,far-anchor,5,2,0,0,2,line,16,D,11,7,2,45,4,21,10,6,2,0,1,3,4,5,1510
23,near-aligned,near-anchor,2,2,2,75,54,line,16,F,8,8,9,16,14,23,22,3,0,6,2,5,4,1,1511
33,near-aligned,far-anchor,8,1,2,0,1,pie,16,B,26,33,20,5,5,1,10,4,1,2,6,3,0,5,1512
52,aligned,far-anchor,2,0,2,25,25,pie,16,B,9,52,4,10,6,12,7,0,3,1,4,5,2,6,1513
18,aligned,far-anchor,7,0,2,100,82,line,16,F,2,11,12,29,9,18,19,5,2,3,0,4,6,1,1514
22,aligned,near-anchor,3,0,2,50,28,line,16,E,11,5,22,17,22,14,9,1,6,3,0,2,4,5,1515
45,near-aligned,far-anchor,5,1,0,25,24,pie,16,C,16,2,45,11,9,13,4,4,6,3,0,2,5,1,1516
38,far-from-aligned,far-anchor,12,6,2,50,44,line,16,E,10,9,10,6,38,19,8,6,1,3,0,4,2,5,1517
46,near-aligned,near-anchor,4,1,1,75,28,line,16,D,11,4,4,46,7,15,13,0,4,2,3,6,5,1,1518
31,near-aligned,far-anchor,6,2,1,100,67,pie,16,D,4,2,14,31,9,34,6,3,6,2,5,4,0,1,1519
25,aligned,anchor,0,0,0,50 and 75,50,pie,16,E,20,11,20,5,25,9,10,2,0,6,5,4,1,3,1520
51,far-from-aligned,far-anchor,1,9,1,100,40,pie,16,G,9,10,16,8,2,4,51,6,0,4,2,1,3,5,1521
26,aligned,near-anchor,1,0,1,100,74,pie,16,A,26,10,14,8,7,15,20,6,2,5,4,0,3,1,1522
26,far-from-aligned,near-anchor,1,7,1,0,7,pie,16,C,11,16,26,7,21,4,15,5,3,1,0,6,2,4,1523
19,aligned,far-anchor,6,0,1,100,81,line,16,E,7,4,8,29,19,15,18,5,2,0,3,6,4,1,1524
46,aligned,near-anchor,4,0,1,50,50,line,16,A,46,10,7,17,3,4,13,5,0,1,2,4,6,3,1525
15,far-from-aligned,far-anchor,10,7,0,50,43,line,16,A,15,7,15,14,14,20,15,3,6,1,2,0,5,4,1526
17,aligned,far-anchor,8,0,2,0,0,pie,16,G,12,19,23,9,13,7,17,1,3,2,5,4,6,0,1527
25,far-from-aligned,anchor,0,10,0,25 and 50,15,line,16,G,6,13,16,21,15,4,25,6,4,3,2,0,5,1,1528
23,far-from-aligned,near-anchor,2,9,2,50,36,line,16,B,7,23,9,9,25,18,9,5,3,0,2,4,1,6,1529
24,aligned,near-anchor,1,0,1,25,1,pie,16,G,20,24,5,15,11,1,24,4,6,3,5,2,0,1,1530
50,aligned,anchor,0,0,0,50 and 100,50,line,16,A,50,8,7,8,8,18,1,6,2,4,0,5,1,3,1531
45,near-aligned,far-anchor,5,2,0,50,48,line,16,A,45,16,8,4,8,12,7,5,3,2,1,0,4,6,1532
21,far-from-aligned,near-anchor,4,8,1,75,67,pie,16,G,9,12,18,2,15,23,21,1,6,3,0,4,2,5,1533
30,far-from-aligned,far-anchor,5,9,0,50,11,line,16,E,14,11,20,15,30,5,5,6,0,5,4,1,3,2,1534
54,far-from-aligned,far-anchor,4,8,1,0,8,pie,16,C,8,3,54,1,20,9,5,0,6,1,4,2,5,3,1535
29,aligned,near-anchor,4,0,1,100,71,pie,16,E,10,1,21,24,29,3,12,4,5,1,0,6,2,3,1536
47,far-from-aligned,near-anchor,3,10,2,50,40,line,17,A,47,14,2,12,7,13,5,5,3,0,4,2,6,1,1537
50,aligned,anchor,0,0,0,25 and 75,25,pie,17,B,10,50,8,12,6,7,7,0,3,1,4,6,5,2,1538
49,far-from-aligned,near-anchor,1,7,1,75,33,pie,17,C,16,2,49,6,5,6,16,3,6,4,0,1,2,5,1539
22,aligned,near-anchor,3,0,2,50,50,line,17,A,22,9,19,5,8,7,30,4,5,6,0,1,3,2,1540
25,near-aligned,anchor,0,1,0,25 and 50,24,pie,17,A,25,13,26,5,11,15,5,2,0,3,5,1,4,6,1541
17,aligned,far-anchor,8,0,2,75,75,line,17,A,17,18,4,17,8,9,27,5,3,4,2,6,1,0,1542
36,near-aligned,far-anchor,11,2,1,50,12,pie,17,E,7,10,21,7,36,7,12,6,4,3,2,1,5,0,1543
48,aligned,near-anchor,2,0,2,100,52,pie,17,C,4,4,48,6,4,15,19,1,2,6,4,0,3,5,1544
53,far-from-aligned,far-anchor,3,10,2,25,35,line,17,B,6,53,11,3,15,4,8,2,4,0,3,1,5,6,1545
19,near-aligned,far-anchor,6,2,1,25,23,pie,17,B,6,19,17,12,32,3,11,1,2,0,3,6,5,4,1546
15,far-from-aligned,far-anchor,10,7,0,25,18,line,17,A,15,11,12,22,18,11,11,1,5,6,4,0,2,3,1547
33,near-aligned,far-anchor,8,2,2,75,40,line,17,D,16,10,1,33,21,8,11,6,0,1,4,3,2,5,1548
33,near-aligned,far-anchor,8,3,2,50,47,pie,17,F,6,11,15,15,18,33,2,0,1,2,3,6,4,5,1549
22,aligned,near-anchor,3,0,2,100,78,pie,17,B,2,22,18,8,28,17,5,3,6,5,0,1,2,4,1550
17,near-aligned,far-anchor,8,1,2,75,57,line,17,C,20,20,17,6,6,21,10,1,5,4,2,6,3,0,1551
25,far-from-aligned,anchor,0,6,0,25 and 50,19,pie,17,G,18,5,14,13,6,19,25,4,3,6,1,0,5,2,1552
23,near-aligned,near-anchor,2,2,2,50,48,line,17,E,14,15,14,2,23,15,17,6,5,3,0,4,1,2,1553
26,far-from-aligned,near-anchor,1,11,1,25,36,line,17,B,4,26,16,16,16,19,3,1,3,0,2,6,4,5,1554
27,far-from-aligned,near-anchor,2,8,2,0,8,line,17,B,1,27,21,19,19,8,5,6,1,3,4,5,0,2,1555
39,near-aligned,far-anchor,11,4,1,25,21,pie,17,G,12,7,20,9,3,10,39,1,5,6,0,3,4,2,1556
50,far-from-aligned,anchor,0,9,0,0 and 50,9,pie,17,G,14,8,9,8,9,2,50,3,5,6,4,0,2,1,1557
20,far-from-aligned,far-anchor,5,8,0,50,42,line,17,A,20,15,20,9,19,3,14,3,5,0,6,2,1,4,1558
47,near-aligned,near-anchor,3,1,2,100,52,line,17,G,19,10,5,1,1,17,47,2,3,4,1,6,0,5,1559
24,far-from-aligned,near-anchor,1,8,1,75,59,pie,17,F,7,19,13,4,16,24,17,2,1,3,0,4,5,6,1560
25,aligned,anchor,0,0,0,0 and 25,0,pie,17,C,19,13,25,2,7,19,15,3,2,0,6,5,1,4,1561
19,far-from-aligned,far-anchor,6,7,1,25,18,line,17,G,13,18,6,15,11,18,19,2,0,6,4,5,3,1,1562
55,near-aligned,far-anchor,5,1,0,25,24,pie,17,A,55,11,3,7,12,3,9,3,6,0,5,1,4,2,1563
46,near-aligned,near-anchor,4,1,1,75,28,line,17,F,4,7,3,6,19,46,15,4,2,5,0,6,3,1,1564
43,far-from-aligned,far-anchor,7,8,2,50,42,line,17,F,8,5,9,6,2,43,27,3,1,5,6,0,4,2,1565
48,aligned,near-anchor,2,0,2,100,52,pie,17,C,3,5,48,11,10,13,10,4,2,6,3,0,1,5,1566
17,far-from-aligned,far-anchor,8,8,2,50,41,pie,17,F,9,30,12,3,10,17,19,4,6,2,5,0,3,1,1567
45,aligned,far-anchor,5,0,0,0,0,line,17,A,45,21,18,7,4,3,2,0,2,1,4,6,5,3,1568
47,aligned,near-anchor,3,0,2,75,28,pie,17,D,3,16,9,47,3,14,8,1,2,0,3,4,5,6,1569
41,near-aligned,far-anchor,9,1,1,0,1,line,17,A,41,18,3,9,10,18,1,1,3,4,2,5,6,0,1570
48,near-aligned,near-anchor,2,1,2,50,3,line,17,E,9,6,12,13,48,3,9,3,4,5,6,1,0,2,1571
38,near-aligned,far-anchor,12,2,2,0,2,line,17,A,38,2,8,17,9,7,19,1,0,2,3,5,4,6,1572
40,aligned,far-anchor,10,0,0,50,50,line,17,C,8,12,40,10,13,10,7,2,4,5,6,3,0,1,1573
23,far-from-aligned,near-anchor,2,10,2,50,40,pie,17,C,14,18,23,7,6,12,20,2,6,3,4,0,5,1,1574
50,far-from-aligned,anchor,0,10,0,25 and 75,15,line,17,A,50,6,9,7,7,13,8,2,0,1,3,4,6,5,1575
